index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_dcache-p068.smt2,,,7,7,7,977,182,483,2778,80,1120,1111,1486,1112,,,965.83,901.58,unsat,828.05,5.15,0.14,1.39,0.18,3.04,749.34,664.23,19.80,1.34,0.66,0.66,13.27,822.14,127.49,694.63,20.96,540.67,
array-zipcpu_zipcpu_dcache-p071.smt2,,,,2,2,11,,1,15,,12,12,7,11,,,454.68,58.63,unknown,2.06,0.01,,,,0.01,0.78,0.65,,,0.64,0.63,0.01,0.85,0.52,0.32,0.03,0.07,
array-zipcpu_zipcpu_dcache-p072.smt2,,,,5,4,15,5,1,47,,18,15,20,15,,,454.68,76.49,unknown,14.74,0.02,0.00,0.00,0.01,0.01,1.55,1.41,,,0.63,0.63,0.02,1.68,0.97,0.70,0.04,0.19,
array-zipcpu_zipcpu_dcache-p079.smt2,,,,6,6,136,3,77,224,3,144,141,155,140,,,454.68,78.66,unknown,28.92,0.38,0.01,0.04,0.01,0.30,25.17,23.10,,0.00,0.66,0.66,0.90,27.68,2.86,24.80,1.47,16.67,
array-zipcpu_zipcpu_dcache-p082.smt2,,,,4,3,16,2,3,29,,20,17,6,16,,,454.68,70.63,unknown,8.51,0.03,0.00,0.00,0.00,0.03,2.35,2.17,,,0.66,0.65,0.06,2.57,0.89,1.67,0.10,0.82,
array-zipcpu_zipcpu_dcache-p085.smt2,,,4,4,4,28,1,12,37,,32,29,17,28,,,454.68,66.33,unsat,4.74,0.07,0.00,0.01,0.00,0.05,3.15,2.89,,,0.63,0.62,0.01,3.33,0.78,2.54,0.04,2.15,
array-zipcpu_zipcpu_dcache-p088.smt2,,,,5,5,43,5,21,49,1,46,45,19,44,,,454.68,67.64,unknown,7.40,0.11,0.00,0.01,0.00,0.09,5.55,5.15,,,0.63,0.63,0.22,6.19,1.35,4.83,0.35,2.74,
array-zipcpu_zipcpu_dcache-p090.smt2,,,5,5,5,161,3,118,216,24,182,177,124,177,,,454.68,116.47,unsat,40.71,0.45,0.01,0.05,0.01,0.35,35.30,32.80,,0.01,0.64,0.64,1.17,38.47,3.78,34.67,1.88,24.30,
array-zipcpu_zipcpu_dcache-p097.smt2,,,6,6,6,138,4,110,201,64,156,151,126,151,,,454.68,120.26,unsat,63.99,0.70,0.02,0.24,0.02,0.37,58.39,19.41,36.46,0.00,0.61,0.61,1.08,61.67,3.49,58.16,1.59,47.77,
array-zipcpu_zipcpu_dcache-p126.smt2,,,,7,7,151,8,58,410,9,164,161,174,161,,,453.26,142.84,unknown,49.11,0.39,0.00,0.03,0.01,0.31,43.93,38.69,2.37,0.04,0.60,0.60,1.39,47.95,12.93,34.99,2.15,22.01,
array-zipcpu_zipcpu_dcache-p138.smt2,,,,7,6,144,2,88,290,5,152,148,207,147,,,454.68,118.00,unknown,38.37,0.37,0.00,0.03,0.01,0.30,28.50,22.38,3.83,,0.62,0.61,1.11,31.44,4.89,26.53,1.74,17.41,
array-zipcpu_zipcpu_dcache-p141.smt2,,,,6,6,165,6,51,85,,172,170,42,169,,,454.68,125.92,unknown,44.83,0.47,0.01,0.06,0.01,0.36,40.24,30.99,6.50,0.00,0.63,0.62,1.36,43.62,2.12,41.49,2.12,27.36,
array-zipcpu_zipcpu_dcache-p158.smt2,,,,6,6,186,5,97,311,18,192,190,213,189,,,454.68,107.47,unknown,38.81,0.55,0.01,0.07,0.01,0.42,33.91,31.03,,0.00,0.64,0.64,1.32,37.59,4.60,32.97,2.17,21.33,
array-zipcpu_zipcpu_dcache-p159.smt2,,,6,6,6,54,3,28,99,6,60,56,64,55,,,454.68,91.22,unsat,12.22,0.15,0.00,0.01,0.00,0.12,9.77,2.20,6.83,,0.65,0.65,0.32,10.70,1.58,9.11,0.47,5.54,
array-zipcpu_zipcpu_dcache-p164.smt2,,,,3,3,11,1,8,6,,12,12,2,11,,,454.68,65.38,unknown,4.09,0.02,,0.00,,0.02,2.71,2.49,,,0.65,0.64,0.06,2.87,0.34,2.52,0.10,1.38,
array-zipcpu_zipcpu_dcache-p179.smt2,,,,6,6,168,30,93,299,2,179,174,137,175,,,454.68,114.99,unknown,43.81,0.49,0.01,0.05,0.01,0.38,38.93,36.40,,0.02,0.64,0.64,1.29,42.59,6.46,36.11,2.08,24.23,
array-zipcpu_zipcpu_dcache-p192.smt2,,,,6,6,42,3,21,53,4,49,45,16,45,,,454.68,67.95,unknown,9.31,0.11,0.00,0.01,0.00,0.09,7.36,4.73,2.15,,0.65,0.64,0.24,8.08,2.04,6.02,0.39,3.36,
array-zipcpu_zipcpu_dcache-p199.smt2,,,,3,3,19,,2,12,,24,23,1,22,,,454.68,65.72,unknown,5.12,0.04,,0.00,0.00,0.04,3.58,0.94,2.38,,0.63,0.63,0.12,3.92,0.84,3.07,0.18,1.43,
array-zipcpu_zipcpu_dcache-p209.smt2,,,,5,5,58,3,21,90,2,64,61,39,60,,,454.70,83.75,unknown,14.04,0.15,0.00,0.01,0.00,0.12,11.76,10.92,,0.00,0.63,0.63,0.36,12.83,2.76,10.06,0.59,6.34,
array-zipcpu_zipcpu_dcache-p211.smt2,,,,6,6,107,1,43,75,1,115,113,22,112,,,454.68,93.92,unknown,25.54,0.30,0.01,0.03,0.01,0.24,22.38,18.33,2.61,0.00,0.63,0.63,0.74,24.35,2.54,21.80,1.15,15.14,
array-zipcpu_zipcpu_dcache-p229.smt2,,,,8,8,114,11,91,81,7,120,116,36,116,,,454.68,95.43,unknown,26.34,0.32,0.01,0.03,0.01,0.25,22.89,19.01,2.22,0.01,0.63,0.62,0.88,25.16,1.60,23.53,1.38,15.73,
array-zipcpu_zipcpu_dcache-p236.smt2,,,9,10,10,171,12,154,402,31,239,232,211,232,,,454.68,137.33,unsat,65.43,0.70,0.02,0.10,0.02,0.53,58.74,39.56,14.98,0.01,0.66,0.66,1.72,63.67,8.02,55.62,2.66,38.86,
array-zipcpu_zipcpu_dcache-p237.smt2,,,4,5,5,99,6,66,113,9,107,103,51,102,,,454.68,179.44,unsat,35.85,0.29,0.01,0.03,0.01,0.22,31.47,29.05,,0.01,0.64,0.63,0.87,33.80,4.48,29.31,1.36,19.04,
array-zipcpu_zipcpu_dcache-p238.smt2,,,4,4,4,71,8,44,130,7,81,75,75,76,,,459.85,108.14,unsat,21.08,0.22,0.00,0.03,0.01,0.17,17.86,16.29,0.29,0.01,0.61,0.60,0.51,19.33,3.10,16.22,0.83,10.74,
array-zipcpu_zipcpu_dcache-p242.smt2,,,5,6,6,32,5,19,64,2,39,33,23,33,,,451.18,83.77,unsat,7.54,0.08,0.00,0.01,0.00,0.06,5.64,5.24,0.09,0.00,0.65,0.65,0.10,6.06,1.49,4.56,0.18,3.08,
array-zipcpu_zipcpu_dcache-p286.smt2,,,,6,6,88,4,50,85,19,93,92,37,91,,,454.68,80.41,unknown,21.27,0.24,0.01,0.03,0.01,0.19,18.40,12.98,4.16,,0.63,0.62,0.62,20.08,2.26,17.80,0.97,12.12,
array-zipcpu_zipcpu_dcache-p293.smt2,,,1,2,2,3,,2,3,,5,3,1,2,,,454.73,61.58,unsat,1.75,0.00,,,,0.00,0.39,0.28,,,0.63,0.62,,0.40,0.18,0.22,0.00,0.10,
array-zipcpu_zipcpu_dcache-p301.smt2,,,,7,6,135,6,85,147,12,147,141,47,140,,,454.68,116.69,unknown,44.29,0.42,0.01,0.06,0.01,0.32,36.85,23.53,10.91,0.01,0.62,0.61,1.06,39.79,5.83,33.94,1.65,24.10,
array-zipcpu_zipcpu_dcache-p304.smt2,,,1,1,1,1,,1,,,2,1,,,,,453.27,38.96,unsat,1.27,,,,,,0.02,,,,0.65,0.64,,0.02,,0.02,,,
array-zipcpu_zipcpu_dcache-p340.smt2,,,,9,9,107,7,32,304,2,119,117,134,116,,,454.68,78.37,unknown,21.53,0.30,0.01,0.03,0.01,0.24,18.22,8.50,8.54,0.00,0.63,0.63,0.62,20.33,6.75,13.55,0.98,7.63,
array-zipcpu_zipcpu_dcache-p351.smt2,,,,,,,,,,,,,,,,,106.58,12.97,unsat,0.24,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_dcache-p360.smt2,,,,7,7,318,3,125,417,19,330,329,237,329,,,454.68,184.42,unknown,90.75,1.07,0.03,0.18,0.03,0.77,81.84,67.88,6.52,0.02,0.61,0.60,3.01,89.59,10.13,79.44,4.57,51.83,
array-zipcpu_zipcpu_dcache-p362.smt2,,,,5,4,14,2,7,17,,19,16,4,15,,,454.68,63.03,unknown,6.06,0.03,,0.00,0.00,0.03,3.23,0.90,2.14,,0.63,0.63,0.04,3.38,1.12,2.25,0.06,1.71,
array-zipcpu_zipcpu_dcache-p377.smt2,,,2,3,3,7,1,3,9,,9,7,3,6,,,453.27,63.03,unsat,1.91,0.01,,,,0.01,0.50,0.37,,,0.64,0.64,0.00,0.53,0.23,0.30,0.01,0.14,
array-zipcpu_zipcpu_dcache-p388.smt2,,,,6,5,378,2,162,784,8,391,386,509,385,,,454.68,260.28,unknown,257.01,1.30,0.03,0.21,0.04,0.94,115.65,90.43,15.05,0.03,0.65,0.64,3.20,125.04,17.62,107.40,5.10,76.74,
array-zipcpu_zipcpu_dcache-p407.smt2,,,,6,5,29,6,12,65,,36,31,20,30,,,454.71,66.63,unknown,6.46,0.06,,0.00,0.00,0.06,4.47,3.63,0.53,0.00,0.61,0.60,0.12,4.90,1.56,3.32,0.20,1.82,
array-zipcpu_zipcpu_dcache-p428.smt2,,,7,8,8,195,38,188,305,12,263,259,169,258,,,454.68,139.94,unsat,69.05,0.77,0.02,0.12,0.03,0.56,61.61,55.99,0.85,0.01,0.62,0.62,2.06,67.01,4.15,62.83,3.28,44.32,
array-zipcpu_zipcpu_dcache-p429.smt2,,,,4,4,47,1,20,12,,52,50,1,49,,,454.68,69.90,unknown,10.30,0.11,,0.01,0.00,0.09,8.30,6.88,0.87,,0.65,0.64,0.30,9.08,0.49,8.58,0.49,5.52,
array-zipcpu_zipcpu_dcache-p438.smt2,,,3,4,4,18,1,10,23,1,22,19,9,18,,,454.68,94.55,unsat,5.16,0.04,,0.00,0.00,0.03,3.40,3.08,,,0.63,0.62,0.10,3.70,0.76,2.93,0.17,1.54,
array-zipcpu_zipcpu_dcache-p440.smt2,,,,8,7,46,18,14,127,1,51,48,69,48,,,454.68,74.90,unknown,14.04,0.12,0.00,0.01,0.00,0.10,7.45,6.31,0.55,0.00,0.63,0.62,0.26,8.24,1.75,6.47,0.43,4.07,
array-zipcpu_zipcpu_dcache-p451.smt2,,,,4,3,15,2,8,21,,20,17,7,16,,,454.68,62.33,unknown,3.45,0.03,,,,0.02,1.83,1.65,,,0.61,0.60,0.04,1.99,0.51,1.48,0.08,0.84,
array-zipcpu_zipcpu_dcache-p476.smt2,,,,7,7,370,3,153,521,14,379,374,306,375,,,454.68,192.21,unknown,121.53,1.27,0.03,0.22,0.04,0.90,111.37,66.55,36.63,0.01,0.67,0.67,3.30,120.28,13.32,106.94,5.02,75.74,
array-zipcpu_zipcpu_dcache-p504.smt2,,,,4,4,9,2,2,10,,14,11,,11,,,454.69,63.18,unknown,3.34,0.02,,0.00,,0.02,2.02,1.50,0.34,,0.60,0.60,0.05,2.19,0.69,1.49,0.08,0.57,
array-zipcpu_zipcpu_dcache-p506.smt2,,,,7,7,159,5,70,143,1,166,163,65,162,,,454.68,159.77,unknown,70.69,0.94,0.04,0.32,0.03,0.46,65.42,30.47,30.43,0.00,0.69,0.69,1.32,69.42,4.91,64.50,2.01,48.12,
array-zipcpu_zipcpu_dcache-p515.smt2,,,4,4,4,18,,7,62,,24,22,40,21,,,454.68,68.34,unsat,5.47,0.03,,0.00,0.00,0.02,3.82,0.06,3.54,,0.66,0.65,0.07,4.08,1.89,2.19,0.11,0.73,
array-zipcpu_zipcpu_dcache-p519.smt2,,,,5,5,57,3,18,62,,63,60,11,60,,,459.91,79.17,unknown,12.77,0.14,0.00,0.01,0.00,0.12,10.45,1.92,7.93,,0.65,0.64,0.39,11.55,2.73,8.80,0.56,4.46,
array-zipcpu_zipcpu_dcache-p525.smt2,,,8,8,8,67,31,25,277,2,82,79,163,78,,,454.68,88.78,unsat,12.11,0.17,0.00,0.01,0.00,0.14,9.34,2.08,6.50,0.00,0.62,0.62,0.45,10.69,3.40,7.26,0.65,3.43,
array-zipcpu_zipcpu_dcache-p527.smt2,,,,9,9,66,38,20,218,7,74,70,100,70,,,454.68,76.29,unknown,13.11,0.16,0.00,0.01,0.00,0.14,10.62,9.84,,0.01,0.64,0.63,0.42,11.90,3.64,8.23,0.68,4.52,
array-zipcpu_zipcpu_dcache-p531.smt2,,,6,6,6,64,13,27,221,3,81,78,146,77,,,454.68,94.41,unsat,11.87,0.20,0.00,0.02,0.00,0.16,9.06,8.16,,0.00,0.62,0.61,0.41,10.29,2.95,7.33,0.66,3.64,
array-zipcpu_zipcpu_dcache-p550.smt2,,,,8,8,397,39,96,450,2,420,419,243,418,,,454.68,169.09,unknown,100.61,1.29,0.03,0.21,0.04,0.94,90.61,78.16,4.73,0.02,0.63,0.62,3.35,99.41,5.99,93.40,5.32,65.41,
array-zipcpu_zipcpu_dcache-p563.smt2,,,,4,3,8,1,1,17,,11,9,5,8,,,454.68,62.48,unknown,3.11,0.01,,0.00,,0.01,1.08,0.96,,,0.64,0.63,0.00,1.14,0.75,0.39,0.01,0.22,
array-zipcpu_zipcpu_dcache-p570.smt2,,,,4,3,17,8,2,37,,22,18,7,18,,,454.68,64.84,unknown,6.77,0.03,,0.00,0.00,0.03,2.71,2.35,0.17,,0.69,0.68,0.05,2.91,1.02,1.88,0.09,1.03,
array-zipcpu_zipcpu_dcache-p577.smt2,,,2,3,3,13,2,6,18,1,17,14,4,13,,,454.68,70.49,unsat,3.73,0.02,,0.00,,0.02,2.15,1.11,0.84,,0.65,0.65,0.05,2.33,0.84,1.48,0.09,0.69,
array-zipcpu_zipcpu_dcache-p578.smt2,,,,8,7,60,10,26,87,2,69,63,26,62,,,454.66,95.07,unknown,20.47,0.15,0.00,0.01,0.00,0.13,12.90,12.10,,0.00,0.60,0.60,0.41,14.08,2.60,11.46,0.67,7.09,
array-zipcpu_zipcpu_dcache-p579.smt2,,,,5,5,40,1,18,51,2,45,41,14,42,,,454.68,69.45,unknown,8.67,0.09,0.00,0.01,0.00,0.07,6.82,4.40,2.00,,0.64,0.63,0.20,7.45,1.78,5.65,0.32,3.30,
array-zipcpu_zipcpu_dcache-p582.smt2,,,,9,9,414,23,134,1566,19,456,451,919,451,,,454.68,229.15,unknown,191.33,1.48,0.04,0.24,0.05,1.06,175.76,163.13,,0.27,0.60,0.60,4.60,190.17,48.44,141.70,7.08,95.30,
array-zipcpu_zipcpu_dcache-p588.smt2,,,,4,3,7,2,1,13,,9,7,3,6,,,454.68,64.64,unknown,5.17,0.01,,0.00,0.00,0.01,0.83,0.69,,,0.67,0.66,0.01,0.89,0.38,0.50,0.02,0.29,
array-zipcpu_zipcpu_dcache-p595.smt2,,,,4,3,19,1,1,44,,22,20,21,19,,,454.68,64.03,unknown,4.27,0.02,,0.00,0.00,0.01,1.82,1.62,,,0.63,0.62,0.07,2.05,0.84,1.21,0.12,0.28,
array-zipcpu_zipcpu_piped-p013.smt2,,,3,5,5,35,2,38,18,1,49,46,4,45,,,308.46,68.40,unsat,9.56,0.13,0.00,0.01,0.00,0.11,8.05,0.92,5.77,,0.20,0.19,0.32,8.78,0.62,8.15,0.43,4.94,
array-zipcpu_zipcpu_piped-p015.smt2,,,4,6,6,68,1,55,49,2,80,75,20,74,,,306.73,74.46,unsat,14.09,0.21,0.00,0.01,0.00,0.18,11.87,0.87,9.25,,0.19,0.19,0.64,13.29,1.01,12.26,0.84,7.17,
array-zipcpu_zipcpu_piped-p020.smt2,,,4,4,4,29,1,21,39,2,38,35,13,34,,,306.73,64.55,unsat,6.02,0.08,,0.00,0.00,0.07,4.72,0.32,3.24,,0.20,0.19,0.23,5.28,0.81,4.46,0.31,2.08,
array-zipcpu_zipcpu_piped-p033.smt2,,,1,1,1,1,,1,,,2,1,,,,,304.21,30.62,unsat,0.79,0.01,0.00,0.01,,0.00,0.13,,,,0.19,0.18,,0.14,,0.14,,,
array-zipcpu_zipcpu_piped-p034.smt2,,,1,1,1,1,,1,,,2,1,,,,,304.20,29.94,unsat,0.71,0.00,,,,,0.08,,,,0.19,0.18,,0.08,,0.08,,,
array-zipcpu_zipcpu_piped-p040.smt2,,,7,7,7,91,3,62,136,2,100,97,77,96,,,306.73,73.40,unsat,15.92,0.28,0.00,0.02,0.01,0.24,13.21,1.38,9.93,,0.20,0.19,0.83,15.09,1.75,13.31,1.07,7.50,
array-zipcpu_zipcpu_piped-p048.smt2,,,6,6,6,33,3,15,99,2,42,38,41,37,,,306.73,64.72,unsat,7.92,0.10,0.00,0.01,0.00,0.09,6.51,0.68,4.62,,0.19,0.18,0.23,7.16,2.19,4.95,0.30,2.33,
array-zipcpu_zipcpu_piped-p073.smt2,,,3,3,3,30,,24,35,2,36,32,20,32,,,306.74,65.96,unsat,7.70,0.10,0.00,0.01,0.00,0.08,6.50,0.41,4.81,,0.20,0.19,0.17,6.95,0.71,6.23,0.23,4.11,
array-zipcpu_zipcpu_piped-p081.smt2,,,,8,8,165,2,56,296,6,176,173,162,173,,,305.79,84.33,unknown,36.12,0.56,0.01,0.07,0.01,0.43,31.73,1.91,26.02,,0.19,0.18,1.62,35.50,5.13,30.35,2.16,19.54,
array-zipcpu_zipcpu_piped-p102.smt2,,,7,9,9,221,6,146,558,14,253,244,316,245,,,306.73,132.35,unsat,71.72,0.84,0.02,0.11,0.02,0.65,64.68,2.98,55.65,,0.19,0.19,2.42,70.63,11.72,58.88,3.15,42.23,
array-zipcpu_zipcpu_piped-p110.smt2,,,1,2,2,5,,4,3,,7,5,1,4,,,308.47,59.62,unsat,2.05,0.01,,,,0.01,1.31,0.04,0.30,,0.17,0.17,,1.33,0.19,1.14,0.00,0.15,
array-zipcpu_zipcpu_piped-p111.smt2,,,6,6,6,51,1,31,121,3,59,57,77,56,,,306.73,66.08,unsat,10.18,0.15,0.00,0.01,0.00,0.12,8.43,0.86,6.11,,0.18,0.17,0.39,9.39,1.50,7.87,0.52,4.49,
array-zipcpu_zipcpu_piped-p112.smt2,,,5,6,6,64,3,35,87,6,76,68,32,69,,,306.74,69.62,unsat,13.18,0.21,0.00,0.02,0.01,0.17,11.06,0.84,8.58,,0.19,0.18,0.56,12.38,1.92,10.44,0.73,6.10,
array-zipcpu_zipcpu_piped-p115.smt2,,,1,2,2,6,,5,3,,8,6,1,5,,,306.73,59.54,unsat,2.21,0.01,,,,0.01,1.44,0.02,0.46,,0.19,0.18,0.00,1.47,0.20,1.27,0.01,0.28,
array-zipcpu_zipcpu_piped-p131.smt2,,,7,7,7,98,3,71,182,23,112,109,103,108,,,306.73,79.25,unsat,23.82,0.34,0.01,0.04,0.01,0.27,20.80,1.25,17.13,,0.19,0.18,0.86,22.87,3.14,19.71,1.11,13.34,
array-zipcpu_zipcpu_piped-p132.smt2,,,,4,4,41,,18,19,,46,45,2,44,,,306.73,55.25,unknown,7.34,0.10,,0.00,0.00,0.09,6.02,0.61,4.17,,0.19,0.18,0.32,6.72,0.70,6.01,0.42,3.04,
array-zipcpu_zipcpu_piped-p142.smt2,,,,3,3,31,1,22,10,,34,33,,32,,,306.73,54.92,unknown,5.73,0.07,0.00,0.00,0.00,0.07,4.62,0.34,3.20,,0.16,0.16,0.27,5.16,0.43,4.72,0.34,2.32,
array-zipcpu_zipcpu_piped-p146.smt2,,,,8,8,354,2,153,615,10,369,367,387,366,,,306.73,136.74,unknown,92.53,1.26,0.03,0.15,0.03,0.98,82.86,3.27,71.30,0.00,0.19,0.18,3.92,91.91,9.59,82.30,5.21,56.54,
array-zipcpu_zipcpu_piped-p155.smt2,,,4,5,5,18,2,13,33,1,23,20,13,19,,,310.03,62.46,unsat,4.45,0.04,,0.00,0.00,0.04,3.50,0.34,2.14,,0.17,0.17,0.07,3.72,0.76,2.95,0.09,1.49,
array-zipcpu_zipcpu_piped-p156.smt2,,,4,4,4,45,,25,61,5,50,47,31,46,,,306.55,65.75,unsat,8.49,0.11,0.00,0.01,0.00,0.09,6.45,0.47,4.70,,0.16,0.15,0.29,7.15,1.07,6.06,0.39,3.33,
array-zipcpu_zipcpu_piped-p160.smt2,,,3,5,5,84,2,88,27,,96,92,13,92,,,306.73,76.48,unsat,20.15,0.28,0.01,0.02,0.01,0.23,17.58,1.32,14.22,,0.19,0.18,0.81,19.32,0.59,18.72,1.06,12.28,
array-zipcpu_zipcpu_piped-p162.smt2,,,,3,2,6,,1,11,,10,7,3,7,,,308.53,53.01,unknown,4.55,0.01,,0.00,,0.01,1.83,0.04,0.78,,1.68,1.68,0.02,1.90,0.49,1.40,0.03,0.21,
array-zipcpu_zipcpu_piped-p163.smt2,,,,7,7,183,4,50,89,,186,187,47,186,,,306.73,81.01,unknown,39.70,0.60,0.01,0.08,0.01,0.46,35.04,1.63,29.27,,0.19,0.18,1.86,39.08,1.17,37.90,2.47,25.52,
array-zipcpu_zipcpu_piped-p177.smt2,,,6,6,6,41,1,14,156,3,52,48,72,47,,,306.73,65.57,unsat,8.84,0.09,0.00,0.01,0.00,0.07,7.15,0.72,5.04,,0.18,0.17,0.35,8.05,2.60,5.43,0.46,2.07,
array-zipcpu_zipcpu_piped-p183.smt2,,,4,5,5,30,2,26,41,2,39,35,24,34,,,306.73,64.64,unsat,6.52,0.08,,0.00,0.00,0.07,5.35,0.36,3.78,,0.17,0.16,0.16,5.78,0.93,4.83,0.23,2.65,
array-zipcpu_zipcpu_piped-p185.smt2,,,5,6,6,133,2,101,160,10,155,150,71,149,,,306.73,84.29,unsat,33.31,0.46,0.01,0.05,0.01,0.37,29.32,1.38,24.83,,0.19,0.18,1.36,32.44,3.41,29.01,1.80,19.57,
array-zipcpu_zipcpu_piped-p205.smt2,,,5,5,5,48,1,31,88,1,60,55,51,55,,,306.73,66.20,unsat,8.62,0.13,0.00,0.01,0.00,0.11,6.97,0.41,5.21,,0.18,0.17,0.42,7.91,1.05,6.85,0.55,3.37,
array-zipcpu_zipcpu_piped-p210.smt2,,,2,3,3,14,1,8,17,1,19,15,6,15,,,306.73,62.66,unsat,3.72,0.03,,0.00,,0.03,2.77,0.11,1.62,,0.19,0.19,0.08,2.98,0.75,2.22,0.11,0.60,
array-zipcpu_zipcpu_piped-p211.smt2,,,,5,5,37,2,12,52,,44,40,13,40,,,306.73,60.68,unknown,7.41,0.09,0.00,0.01,0.00,0.08,6.16,0.69,4.29,,0.19,0.18,0.26,6.79,1.52,5.26,0.34,2.57,
array-zipcpu_zipcpu_piped-p214.smt2,,,4,5,5,89,3,88,26,1,105,99,3,99,,,306.73,77.31,unsat,21.49,0.30,0.00,0.02,0.01,0.25,18.79,1.30,15.53,,0.20,0.19,0.88,20.67,1.26,19.39,1.14,12.79,
array-zipcpu_zipcpu_piped-p218.smt2,,,5,8,8,63,2,55,64,10,78,68,30,69,,,305.58,72.01,unsat,12.63,0.20,0.00,0.02,0.00,0.17,10.80,0.43,8.81,,0.20,0.19,0.42,11.86,1.19,10.65,0.57,6.81,
array-zipcpu_zipcpu_piped-p219.smt2,,,,,,,,,,,,,,,,,73.41,11.87,unsat,0.19,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p223.smt2,,,3,4,4,32,1,24,29,2,38,35,10,34,,,306.73,63.05,unsat,5.67,0.08,0.00,0.00,0.00,0.07,4.40,0.51,2.75,,0.19,0.18,0.21,4.90,0.87,4.02,0.28,1.74,
array-zipcpu_zipcpu_piped-p224.smt2,,,,5,5,23,2,10,27,,26,24,11,24,,,306.73,53.41,unknown,5.21,0.06,,0.00,0.00,0.05,4.24,0.20,2.92,,0.19,0.18,0.14,4.59,1.11,3.47,0.18,1.61,
array-zipcpu_zipcpu_piped-p226.smt2,,,2,4,4,17,1,10,21,,22,19,7,18,,,306.73,63.08,unsat,3.49,0.03,,0.00,,0.03,2.54,0.14,1.40,,0.17,0.17,0.09,2.77,0.55,2.21,0.12,0.64,
array-zipcpu_zipcpu_piped-p262.smt2,,,5,7,7,67,4,48,112,2,83,75,54,76,,,308.45,73.68,unsat,14.26,0.23,0.00,0.02,0.00,0.19,12.09,0.45,9.97,,0.16,0.15,0.59,13.52,2.04,11.45,0.78,6.84,
array-zipcpu_zipcpu_piped-p267.smt2,,,,,,,,,,,,,,,,,70.10,11.81,unsat,0.15,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p275.smt2,,,2,2,2,9,,5,20,,13,11,10,10,,,308.46,61.04,unsat,2.69,0.01,,,,0.01,1.89,0.03,0.89,,0.18,0.17,0.03,1.98,0.56,1.42,0.04,0.15,
array-zipcpu_zipcpu_piped-p288.smt2,,,1,3,3,17,1,19,7,,24,22,2,21,,,308.46,62.12,unsat,4.58,0.05,,0.00,0.00,0.05,3.57,0.35,2.15,,0.19,0.18,0.10,3.83,0.36,3.46,0.14,1.81,
array-zipcpu_zipcpu_piped-p295.smt2,,,1,3,3,13,1,12,10,,19,16,2,15,,,306.73,61.28,unsat,3.83,0.04,,0.00,,0.03,2.91,0.21,1.69,,0.19,0.18,0.06,3.07,0.47,2.60,0.08,1.26,
array-zipcpu_zipcpu_piped-p308.smt2,,,3,4,4,21,1,13,19,,24,21,8,20,,,306.74,61.45,unsat,4.05,0.06,0.00,0.01,0.00,0.05,3.17,0.10,1.93,,0.17,0.16,0.01,3.30,0.51,2.78,0.03,1.62,
array-zipcpu_zipcpu_piped-p309.smt2,,,4,4,4,21,,12,51,4,31,28,21,27,,,306.73,63.47,unsat,5.34,0.05,,0.00,0.00,0.04,4.17,0.42,2.66,,0.20,0.19,0.16,4.58,1.30,3.27,0.21,1.27,
array-zipcpu_zipcpu_piped-p315.smt2,,,6,8,8,40,4,21,127,1,51,47,63,46,,,306.73,65.75,unsat,7.86,0.10,0.00,0.01,0.00,0.09,6.10,0.61,4.24,,0.20,0.19,0.34,6.95,1.91,5.02,0.44,2.17,
array-zipcpu_zipcpu_piped-p323.smt2,,,3,3,3,13,1,5,19,,15,13,9,12,,,305.57,60.41,unsat,2.61,0.02,,0.00,,0.01,1.79,0.07,0.72,,0.18,0.18,0.00,1.86,0.54,1.32,0.01,0.26,
array-zipcpu_zipcpu_piped-p327.smt2,,,,7,6,25,4,5,80,,28,26,40,25,,,308.46,65.78,unknown,12.15,0.04,0.00,0.00,0.00,0.03,3.80,0.14,2.56,,0.19,0.18,0.09,4.13,1.37,2.74,0.14,0.91,
array-zipcpu_zipcpu_piped-p330.smt2,,,7,9,9,90,4,72,216,1,118,110,94,109,,,306.73,74.87,unsat,19.62,0.30,0.01,0.02,0.01,0.26,16.88,1.36,13.54,,0.19,0.18,0.75,18.83,4.26,14.54,0.98,8.84,
