index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_piped-p210.smt2,,,2,3,3,14,1,8,17,1,19,15,6,15,,,306.73,62.66,timeout,3.71,0.03,,0.00,,0.03,2.77,0.11,1.62,,0.19,0.19,0.08,2.98,0.75,2.22,0.11,0.60,
array-zipcpu_zipcpu_piped-p211.smt2,,,,5,5,37,2,12,52,,44,40,13,40,,,306.73,60.68,timeout,6.17,0.08,0.00,0.01,0.00,0.07,5.02,0.55,3.36,,0.18,0.17,0.24,5.58,1.19,4.38,0.31,2.01,
array-zipcpu_zipcpu_piped-p214.smt2,,,4,5,5,89,3,88,26,1,105,99,3,99,,,306.73,77.31,timeout,21.61,0.29,0.00,0.02,0.01,0.25,18.96,1.33,15.67,,0.17,0.16,0.88,20.84,1.25,19.58,1.14,12.94,
array-zipcpu_zipcpu_piped-p218.smt2,,,5,8,8,63,2,55,64,10,78,68,30,69,,,305.58,72.01,timeout,11.74,0.19,0.00,0.01,0.00,0.16,10.01,0.40,8.14,,0.17,0.16,0.41,11.01,1.09,9.90,0.55,6.29,
array-zipcpu_zipcpu_piped-p219.smt2,,,,,,,,,,,,,,,,,73.41,11.87,timeout,0.18,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p223.smt2,,,3,4,4,32,1,24,29,2,38,35,10,34,,,306.73,63.05,timeout,5.08,0.07,0.00,0.00,0.00,0.06,3.92,0.44,2.38,,0.17,0.16,0.20,4.38,0.70,3.67,0.26,1.53,
array-zipcpu_zipcpu_piped-p224.smt2,,,,5,5,23,2,10,27,,26,24,11,24,,,306.73,53.41,timeout,4.96,0.05,,0.00,0.00,0.05,4.05,0.20,2.75,,0.17,0.16,0.13,4.38,1.04,3.33,0.17,1.52,
array-zipcpu_zipcpu_piped-p226.smt2,,,2,4,4,17,1,10,21,,22,19,7,18,,,306.73,63.08,timeout,3.35,0.03,,0.00,,0.03,2.42,0.13,1.30,,0.18,0.17,0.08,2.64,0.51,2.12,0.12,0.59,
array-zipcpu_zipcpu_piped-p262.smt2,,,5,7,7,67,4,48,112,2,83,75,54,76,,,308.45,73.68,timeout,12.05,0.21,0.00,0.02,0.00,0.17,10.04,0.35,8.18,,0.15,0.14,0.56,11.34,1.64,9.68,0.74,5.62,
array-zipcpu_zipcpu_piped-p267.smt2,,,,,,,,,,,,,,,,,70.10,11.81,timeout,0.17,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p275.smt2,,,2,2,2,9,,5,20,,13,11,10,10,,,308.46,61.04,timeout,2.64,0.01,,,,0.01,1.85,0.03,0.85,,0.17,0.17,0.03,1.94,0.54,1.40,0.04,0.14,
array-zipcpu_zipcpu_piped-p288.smt2,,,1,3,3,17,1,19,7,,24,22,2,21,,,308.46,62.12,timeout,3.66,0.05,,0.00,0.00,0.04,2.75,0.24,1.52,,0.16,0.15,0.09,2.97,0.27,2.70,0.13,1.25,
array-zipcpu_zipcpu_piped-p295.smt2,,,1,3,3,13,1,12,10,,19,16,2,15,,,306.73,61.28,timeout,3.67,0.04,,0.00,,0.03,2.79,0.20,1.61,,0.18,0.17,0.06,2.95,0.44,2.50,0.08,1.20,
array-zipcpu_zipcpu_piped-p308.smt2,,,3,4,4,21,1,13,19,,24,21,8,20,,,306.74,61.45,timeout,3.85,0.06,0.00,0.01,0.00,0.05,2.99,0.10,1.80,,0.17,0.16,0.01,3.12,0.46,2.65,0.03,1.52,
array-zipcpu_zipcpu_piped-p309.smt2,,,4,4,4,21,,12,51,4,31,28,21,27,,,306.73,63.47,timeout,4.57,0.05,,0.00,0.00,0.04,3.53,0.34,2.16,,0.16,0.15,0.14,3.90,1.08,2.81,0.19,1.01,
array-zipcpu_zipcpu_piped-p315.smt2,,,6,8,8,40,4,21,127,1,51,47,63,46,,,306.73,65.75,timeout,7.56,0.10,0.00,0.01,0.00,0.09,5.88,0.58,4.08,,0.18,0.17,0.33,6.69,1.83,4.83,0.42,2.09,
array-zipcpu_zipcpu_piped-p323.smt2,,,3,3,3,13,1,5,19,,15,13,9,12,,,305.57,60.41,timeout,2.54,0.02,,0.00,,0.01,1.75,0.07,0.70,,0.17,0.17,0.00,1.81,0.52,1.28,0.01,0.26,
array-zipcpu_zipcpu_piped-p327.smt2,,,,7,6,25,4,5,80,,28,26,40,25,,,308.46,65.78,timeout,11.81,0.04,0.00,0.00,0.00,0.03,3.65,0.14,2.47,,0.16,0.16,0.09,3.96,1.33,2.62,0.13,0.88,
array-zipcpu_zipcpu_piped-p330.smt2,,,7,9,9,90,4,72,216,1,118,110,94,109,,,306.73,74.87,timeout,18.65,0.29,0.00,0.02,0.01,0.25,16.00,1.28,12.83,,0.20,0.19,0.73,17.88,4.00,13.84,0.95,8.41,
array-zipcpu_zipcpu_piped-p342.smt2,,,5,6,6,34,2,23,48,1,40,34,18,34,,,304.19,65.10,timeout,6.34,0.08,0.00,0.01,0.00,0.07,5.15,0.35,3.67,,0.17,0.16,0.20,5.65,1.03,4.61,0.27,2.32,
array-zipcpu_zipcpu_piped-p344.smt2,,,,2,1,2,,2,2,,3,2,,1,,,306.73,51.88,timeout,2.19,0.01,,,,0.01,1.07,0.01,0.20,,0.15,0.14,0.04,1.07,0.20,0.87,0.00,0.18,
array-zipcpu_zipcpu_piped-p347.smt2,,,1,3,3,22,,22,9,1,28,25,2,24,,,306.73,63.35,timeout,4.70,0.06,,0.00,0.00,0.05,3.65,0.42,2.19,,0.18,0.18,0.14,3.98,0.33,3.65,0.19,1.75,
array-zipcpu_zipcpu_piped-p350.smt2,,,6,6,6,783,2,784,1178,659,832,828,1100,827,,,306.73,201.13,timeout,300.60,3.24,0.08,0.53,0.10,2.32,274.82,23.72,234.62,0.00,0.19,0.19,8.77,294.94,4.98,289.94,12.25,234.60,
array-zipcpu_zipcpu_piped-p351.smt2,,,,7,7,263,4,77,121,,266,267,64,266,,,306.73,96.50,timeout,47.58,0.80,0.02,0.10,0.02,0.64,41.37,2.16,34.87,,0.17,0.16,2.73,47.00,1.66,45.32,3.54,29.31,
array-zipcpu_zipcpu_piped-p372.smt2,,,4,5,5,40,1,28,74,7,55,49,19,49,,,306.73,65.26,timeout,8.80,0.12,,0.00,0.00,0.10,7.22,0.83,5.10,,0.18,0.17,0.35,8.09,2.18,5.89,0.46,2.76,
array-zipcpu_zipcpu_piped-p378.smt2,,,2,3,3,5,,3,5,,8,5,1,4,,,308.50,60.24,timeout,2.35,0.01,,0.00,,0.01,1.61,0.03,0.64,,0.15,0.14,0.00,1.65,0.14,1.49,0.00,0.54,
array-zipcpu_zipcpu_piped-p381.smt2,,,4,6,6,69,2,58,89,7,79,74,56,74,,,306.73,70.50,timeout,13.12,0.19,0.00,0.01,0.00,0.16,11.04,0.91,8.49,,0.19,0.19,0.57,12.30,1.28,11.00,0.74,6.62,
array-zipcpu_zipcpu_piped-p389.smt2,,,,5,5,146,2,62,175,8,158,155,75,154,,,306.73,81.45,timeout,30.54,0.42,0.00,0.02,0.01,0.36,26.84,2.83,21.23,,0.17,0.16,1.40,29.96,3.87,26.08,1.83,16.37,
array-zipcpu_zipcpu_piped-p390.smt2,,,,6,5,27,2,9,42,,31,27,15,26,,,306.75,53.03,timeout,4.49,0.07,0.00,0.00,0.00,0.06,3.45,0.29,2.11,,0.16,0.15,0.09,3.75,0.79,2.95,0.13,1.28,
array-zipcpu_zipcpu_piped-p399.smt2,,,,8,8,338,3,121,715,7,378,384,453,384,,,306.52,109.24,timeout,70.84,1.21,0.03,0.16,0.03,0.94,61.46,1.99,52.49,,0.15,0.15,3.90,70.26,8.91,61.32,5.21,38.03,
array-zipcpu_zipcpu_piped-p423.smt2,,,3,4,4,28,1,27,39,1,40,37,18,36,,,306.73,63.78,timeout,5.31,0.08,0.00,0.00,0.00,0.07,4.18,0.51,2.60,,0.17,0.16,0.19,4.63,0.84,3.79,0.25,1.61,
array-zipcpu_zipcpu_piped-p431.smt2,,,3,4,4,32,1,22,46,2,39,36,19,35,,,306.73,62.85,timeout,4.65,0.07,0.00,0.00,0.00,0.06,3.49,0.21,2.20,,0.17,0.16,0.19,3.94,0.83,3.10,0.25,1.00,
array-zipcpu_zipcpu_piped-p442.smt2,,,1,3,3,5,1,5,7,1,8,5,3,5,,,306.73,61.85,timeout,2.31,0.01,,,,0.01,1.55,0.10,0.48,,0.19,0.19,0.01,1.59,0.15,1.43,0.02,0.38,
array-zipcpu_zipcpu_piped-p448.smt2,,,,3,3,46,,29,7,,49,48,,47,,,306.73,60.80,timeout,8.47,0.12,0.00,0.01,0.00,0.10,7.04,0.61,5.17,,0.18,0.18,0.41,7.88,0.53,7.34,0.53,3.77,
array-zipcpu_zipcpu_piped-p466.smt2,,,,7,7,139,2,64,212,3,146,143,101,142,,,305.79,80.07,timeout,25.27,0.46,0.01,0.09,0.01,0.32,22.07,1.05,18.28,,0.16,0.15,1.06,24.70,3.57,21.11,1.44,13.44,
array-zipcpu_zipcpu_piped-p472.smt2,,,10,11,11,327,7,205,835,29,400,392,378,391,,,305.79,191.32,timeout,133.45,2.17,0.08,0.64,0.06,1.29,120.67,3.11,106.07,0.00,0.16,0.15,3.97,131.72,22.98,108.70,5.32,80.41,
array-zipcpu_zipcpu_piped-p475.smt2,,,4,6,6,31,3,18,48,1,39,35,22,34,,,306.73,64.90,timeout,6.43,0.07,0.00,0.00,0.00,0.06,5.14,0.37,3.61,,0.19,0.18,0.22,5.68,1.03,4.63,0.30,2.08,
array-zipcpu_zipcpu_piped-p476.smt2,,,,6,5,61,2,24,148,2,67,63,74,62,,,309.31,80.30,timeout,20.84,0.17,0.00,0.01,0.00,0.14,12.91,0.66,10.55,,0.16,0.15,0.52,14.17,3.39,10.76,0.68,6.12,
array-zipcpu_zipcpu_piped-p479.smt2,,,,4,4,30,1,17,15,,33,32,4,31,,,306.73,54.15,timeout,4.90,0.07,0.00,0.00,0.00,0.06,3.86,0.33,2.45,,0.17,0.17,0.20,4.31,0.54,3.76,0.27,1.57,
array-zipcpu_zipcpu_piped-p481.smt2,,,,5,5,224,2,104,470,14,229,227,391,226,,,306.73,101.32,timeout,46.90,0.76,0.02,0.10,0.02,0.57,41.55,3.47,32.92,,0.17,0.16,2.15,46.32,3.37,42.93,2.81,28.48,
array-zipcpu_zipcpu_piped-p509.smt2,,,3,4,4,52,1,48,48,7,64,61,27,60,,,306.73,71.80,timeout,11.05,0.15,0.00,0.01,0.00,0.13,9.32,0.79,7.08,,0.15,0.15,0.48,10.35,1.03,9.31,0.63,5.53,
array-zipcpu_zipcpu_piped-p516.smt2,,,4,6,6,227,3,195,139,1,246,243,51,242,,,306.73,112.72,timeout,56.11,0.73,0.01,0.08,0.02,0.59,50.04,1.86,44.14,,0.19,0.18,2.21,54.91,3.59,51.30,2.90,36.80,
array-zipcpu_zipcpu_piped-p518.smt2,,,,7,6,34,2,10,92,2,40,36,40,35,,,306.73,85.39,timeout,34.22,0.08,0.00,0.01,0.00,0.07,5.25,0.50,3.51,,0.19,0.19,0.20,5.81,1.76,4.03,0.26,1.78,
array-zipcpu_zipcpu_piped-p520.smt2,,,,7,7,160,3,50,91,1,169,166,47,165,,,306.73,85.18,timeout,32.02,0.51,0.01,0.06,0.01,0.41,28.08,1.47,23.57,,0.20,0.19,1.54,31.40,1.62,29.75,2.00,19.03,
array-zipcpu_zipcpu_piped-p525.smt2,,,6,6,6,108,2,95,110,29,122,118,68,117,,,306.73,100.10,timeout,34.64,0.42,0.01,0.09,0.01,0.30,30.98,1.72,26.68,,0.18,0.18,0.97,33.28,1.68,31.58,1.25,24.37,
array-zipcpu_zipcpu_piped-p528.smt2,,,4,4,4,51,1,36,86,6,61,57,35,56,,,306.73,74.11,timeout,14.64,0.19,0.01,0.05,0.01,0.12,12.60,0.58,10.39,,0.18,0.17,0.42,13.64,1.69,11.94,0.54,8.38,
array-zipcpu_zipcpu_piped-p529.smt2,,,7,7,7,139,4,125,141,28,153,150,97,149,,,306.73,95.94,timeout,34.18,0.48,0.01,0.05,0.01,0.38,30.15,2.74,24.77,,0.18,0.18,1.36,33.10,1.58,31.50,1.74,22.13,
bv-VexRiscv-regch0-15-p0.smt2,,,,16,15,402,191,273,1389,24,467,446,719,456,,,687.15,583.39,timeout,899.98,2.84,0.06,0.57,0.07,1.88,563.87,530.24,,1.52,0.08,0.08,6.38,594.34,87.19,507.10,9.39,403.53,
bv-VexRiscv-regch0-20-p0.smt2,,,,13,12,423,82,240,1149,28,445,430,633,437,,,1051.61,1010.35,timeout,899.98,3.49,0.07,0.67,0.10,1.90,693.54,657.51,,1.30,0.08,0.07,7.37,728.07,89.70,638.34,10.57,531.85,
bv-VexRiscv-regch0-30-p1.smt2,,,,15,14,368,129,262,1129,38,429,405,668,416,,,475.67,455.53,timeout,899.98,2.21,0.03,0.28,0.05,1.67,459.82,429.62,,1.35,0.08,0.08,5.96,489.60,60.04,429.52,9.15,335.05,
bv-anderson.3.prop1-back-serstep.smt2,4,,,4,4,8,2,,9,,11,8,,10,4,1,466.13,416.61,timeout,6.91,0.06,0.00,0.03,0.01,0.02,6.42,4.82,,,0.01,0.00,0.01,6.55,0.35,6.20,0.01,3.68,1.03
bv-arbitrated_top_n2_w128_d32_e0.smt2,,,,13,12,921,1088,1,3943,,1103,1037,891,1090,,,325.89,313.78,timeout,899.99,3.33,0.19,1.66,0.17,1.12,715.62,668.81,,1.67,0.09,0.09,2.30,732.49,118.31,614.15,4.51,529.74,
bv-arbitrated_top_n2_w128_d64_e0.smt2,,,,11,10,589,342,1,1868,,676,634,412,665,,,278.95,267.24,timeout,899.98,1.99,0.11,0.90,0.10,0.77,574.37,544.80,,0.43,0.16,0.16,1.40,584.29,88.14,496.12,2.95,423.95,
bv-arbitrated_top_n2_w64_d64_e0.smt2,,,,13,12,951,1135,,4075,3,1108,1044,976,1095,,,542.61,508.09,timeout,899.99,3.34,0.17,1.56,0.16,1.25,668.46,618.46,,1.61,0.09,0.09,2.77,687.76,109.85,577.87,5.84,478.47,
bv-arbitrated_top_n2_w8_d128_e0.smt2,,,,14,13,1308,1542,,7468,2,1537,1472,2396,1525,,,527.59,509.29,timeout,899.97,6.52,0.30,2.64,0.26,2.84,819.27,745.59,,4.11,0.04,0.04,6.02,860.39,175.02,685.33,13.47,570.58,
bv-arbitrated_top_n2_w8_d16_e0.smt2,,,,15,14,1649,2236,,7746,3,1976,1878,1607,1962,,,521.84,504.00,timeout,899.98,5.07,0.29,2.51,0.26,1.73,550.33,501.79,,5.12,0.01,0.01,4.47,579.33,120.67,458.62,8.38,381.17,
bv-arbitrated_top_n2_w8_d32_e0.smt2,,,,14,13,1298,1777,6,6799,1,1512,1419,1801,1498,,,466.33,448.24,timeout,899.98,5.08,0.28,2.58,0.25,1.67,558.90,504.60,,3.88,0.01,0.01,3.66,585.81,117.97,467.80,7.30,393.70,
bv-arbitrated_top_n2_w8_d64_e0.smt2,,,,14,13,1427,1896,23,7185,1,1715,1636,1951,1701,,,497.89,479.82,timeout,899.98,6.31,0.33,3.05,0.28,2.32,702.01,637.13,,4.44,0.02,0.02,5.61,737.66,138.13,599.49,11.29,497.38,
bv-arbitrated_top_n3_w16_d128_e0.smt2,,,,13,12,742,806,,4103,,869,829,1432,860,,,383.12,381.32,timeout,899.98,3.46,0.15,1.18,0.13,1.74,574.89,531.62,,1.26,0.09,0.08,3.62,598.40,108.87,489.50,8.54,394.00,
bv-arbitrated_top_n3_w16_d32_e0.smt2,,,,15,14,1288,1426,1,5429,7,1496,1432,1092,1482,,,457.39,439.26,timeout,899.99,5.18,0.29,2.60,0.25,1.76,693.32,641.19,,3.01,0.03,0.02,4.38,720.98,120.06,600.87,8.30,514.62,
bv-arbitrated_top_n3_w32_d16_e0.smt2,,,,14,13,1327,1795,,6062,1,1547,1485,1314,1535,,,450.90,432.98,timeout,899.98,4.59,0.26,2.37,0.24,1.45,762.97,704.05,,3.54,0.03,0.02,4.10,789.27,132.73,656.50,7.40,565.99,
bv-arbitrated_top_n3_w64_d128_e0.smt2,,,,10,9,452,349,,2253,,517,490,818,507,,,277.71,271.13,timeout,899.97,1.98,0.08,0.65,0.07,1.01,750.44,695.07,,0.52,0.24,0.23,1.92,764.20,132.64,631.53,4.53,476.22,
bv-arbitrated_top_n3_w64_d64_e0.smt2,,,,12,11,640,770,,2747,1,733,701,636,722,,,290.49,278.45,timeout,899.96,2.31,0.11,0.95,0.10,1.00,598.09,564.16,,0.80,0.13,0.13,1.87,611.45,99.78,511.63,4.14,431.41,
bv-arbitrated_top_n3_w8_d128_e0.smt2,,,,13,12,1032,582,,5320,11,1229,1177,1495,1217,,,472.59,434.25,timeout,899.96,5.87,0.26,2.15,0.22,2.82,751.88,685.67,,2.98,0.07,0.07,5.70,792.10,188.88,603.18,12.96,485.10,
bv-arbitrated_top_n3_w8_d16_e0.smt2,,,,14,13,1530,1129,2,6782,7,1770,1711,1554,1762,,,494.84,476.77,timeout,899.98,5.04,0.28,2.57,0.25,1.62,729.13,657.91,,5.14,0.01,0.01,4.81,761.48,164.03,597.41,8.91,501.97,
bv-arbitrated_top_n4_w128_d16_e0.smt2,,,,11,10,685,673,12,2601,,775,749,552,764,,,286.15,273.97,timeout,899.97,2.03,0.11,0.93,0.10,0.73,712.00,679.71,,0.85,0.11,0.11,1.92,724.45,87.69,636.73,3.47,571.14,
bv-arbitrated_top_n4_w128_d64_e0.smt2,,,,9,8,371,276,,1566,,416,399,539,407,,,240.91,232.63,timeout,899.97,1.25,0.06,0.42,0.05,0.64,805.45,769.08,,0.30,0.31,0.31,1.20,814.17,120.79,693.35,2.75,561.16,
bv-arbitrated_top_n4_w16_d16_e0.smt2,,,,15,14,1322,1508,1,5710,1,1514,1461,1252,1499,,,481.01,480.00,timeout,899.98,4.42,0.25,2.16,0.21,1.51,554.68,503.85,,2.96,0.02,0.02,4.14,579.70,107.35,472.31,7.52,397.60,
bv-arbitrated_top_n4_w16_d32_e0.smt2,,,,15,14,1398,1444,,6063,,1612,1568,1371,1602,,,497.05,478.98,timeout,899.98,6.04,0.31,3.06,0.26,2.04,746.44,680.95,,3.51,0.04,0.03,5.63,779.19,141.58,637.57,10.58,536.33,
bv-arbitrated_top_n4_w16_d64_e0.smt2,,,,12,11,963,768,,3916,2,1064,1019,892,1055,,,402.10,383.81,timeout,899.98,4.51,0.21,1.83,0.17,2.01,678.67,632.71,,1.91,0.06,0.05,3.75,704.65,117.75,586.87,8.30,499.68,
bv-arbitrated_top_n4_w32_d32_e0.smt2,,,,14,13,1357,1608,,6902,1,1628,1567,1763,1616,,,508.67,490.42,timeout,899.98,4.81,0.25,2.21,0.23,1.81,747.09,689.45,,4.25,0.05,0.05,5.31,779.72,158.67,621.01,10.60,513.92,
bv-arbitrated_top_n4_w64_d32_e0.smt2,,,,14,13,927,997,6,3993,,1085,1045,823,1072,,,326.19,314.34,timeout,899.97,3.44,0.18,1.55,0.16,1.31,836.97,788.75,,1.82,0.10,0.09,3.05,858.14,141.01,717.09,6.06,620.34,
bv-arbitrated_top_n4_w8_d64_e0.smt2,,,,13,12,1228,981,5,6006,5,1431,1360,1670,1418,,,498.07,470.37,timeout,899.96,5.64,0.25,2.18,0.21,2.64,695.45,629.78,,3.67,0.04,0.04,5.63,732.58,167.76,564.78,12.11,460.01,
bv-arbitrated_top_n5_w128_d64_e0.smt2,,,,9,8,429,301,,1810,,467,454,586,460,,,275.72,267.43,timeout,899.98,1.86,0.08,0.64,0.07,0.92,859.10,804.89,,0.46,0.39,0.38,1.68,871.62,176.60,694.99,3.88,526.64,
bv-arbitrated_top_n5_w128_d8_e0.smt2,11,,,11,11,1011,289,,1299,,1176,1167,218,1182,11,1,244.11,219.72,timeout,516.19,2.52,0.14,1.16,0.15,0.87,501.93,460.54,,0.24,0.10,0.10,3.20,515.77,29.16,486.58,6.12,399.62,1.06
bv-arbitrated_top_n5_w32_d32_e0.smt2,,,,14,13,1120,1570,,5037,1,1346,1286,1073,1335,,,374.04,361.85,timeout,899.98,4.20,0.21,1.80,0.18,1.74,713.22,658.89,,2.25,0.07,0.06,4.34,739.30,129.65,609.61,8.73,503.94,
bv-arbitrated_top_n5_w64_d16_e0.smt2,,,,14,13,1151,1319,,4720,2,1384,1340,970,1370,,,367.48,349.29,timeout,899.98,4.26,0.23,2.04,0.20,1.52,765.81,702.50,,2.23,0.07,0.07,3.96,790.21,142.75,647.42,7.37,539.89,
bv-arbitrated_top_n5_w8_d32_e0.smt2,,,,14,13,1357,1670,,6712,1,1607,1560,1619,1594,,,527.49,509.24,timeout,899.97,6.43,0.34,2.91,0.27,2.45,612.83,545.41,,3.88,0.03,0.03,6.03,648.51,130.34,518.13,11.57,423.30,
bv-at.6.prop1-back-serstep.smt2,,,,5,4,169,4,,175,,173,162,,168,,,428.87,414.18,timeout,899.98,1.11,0.06,0.68,0.03,0.35,21.56,19.50,,,0.00,0.00,0.08,23.59,1.68,21.90,0.41,18.77,
bv-blocks.4.prop1-back-serstep.smt2,,,,12,11,288,100,,610,,304,181,56,292,,,399.41,397.31,timeout,899.98,3.34,0.20,1.90,0.14,1.03,290.13,266.82,,0.11,0.01,0.01,0.09,296.81,16.53,280.25,0.69,265.74,
bv-brp2.2.prop1-func-interl.smt2,,,,21,20,899,1282,78,5640,25,1035,1001,1989,1024,,,569.08,565.13,timeout,899.97,19.22,1.49,13.02,0.73,3.99,853.31,757.96,,3.04,0.00,0.00,0.49,888.60,147.42,741.12,2.81,658.69,
bv-brp2.3.prop1-back-serstep.smt2,,,,17,16,293,712,,1145,,318,125,29,301,,,502.81,502.77,timeout,899.96,3.86,0.30,2.59,0.13,0.94,419.03,380.08,,0.30,0.00,0.00,0.13,426.71,15.89,410.78,0.58,393.34,
bv-brp2.6.prop3-back-serstep.smt2,,,,16,15,366,698,,1300,,397,118,47,382,,,578.93,565.71,timeout,899.99,4.79,0.40,3.16,0.17,1.19,410.44,373.70,,0.42,0.00,0.00,0.17,419.43,25.28,394.11,0.78,373.93,
bv-buggy_ridecore.smt2,,,,2,1,2,,,2,,3,2,,1,,,10545.05,5606.18,timeout,899.67,0.01,,0.00,0.00,,104.51,72.33,,,7.25,7.16,,105.86,73.58,32.28,,,
bv-cal102.smt2,,,,2,1,2,,,2,,3,2,,1,,,14178.11,13689.64,timeout,899.97,37.80,6.12,26.14,1.63,7.87,62.69,0.27,,,0.11,0.10,,100.50,0.22,100.28,0.00,,
bv-cal106.smt2,,,,2,1,2,,,2,,3,2,,1,,,22526.01,13376.74,timeout,899.97,42.39,4.71,32.92,1.16,5.92,43.20,0.16,,,0.12,0.12,,85.69,0.13,85.56,0.00,,
bv-cal107.smt2,,,,2,1,2,,,2,,3,2,,1,,,28886.38,13534.58,timeout,899.66,47.90,3.52,38.39,1.20,5.44,40.18,0.22,,,0.12,0.11,0.00,88.25,0.22,88.03,0.00,,
bv-cal112.smt2,,,,2,1,2,,,2,,3,2,,1,,,30654.85,30652.60,timeout,899.93,48.89,7.34,33.72,2.25,9.98,100.58,0.16,,,0.13,0.13,0.00,149.48,0.15,149.33,0.00,,
bv-cal117.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1333.30,1264.94,timeout,899.98,0.72,0.06,0.49,0.03,0.15,1.89,0.69,,,0.10,0.09,0.00,2.63,0.35,2.28,0.00,0.17,
bv-cal118.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1106.68,1044.16,timeout,899.96,1.00,0.10,0.70,0.05,0.19,2.27,0.68,,,0.12,0.12,0.00,3.29,0.27,3.02,0.00,0.14,
bv-cal119.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2287.69,2101.35,timeout,899.97,9.40,0.64,7.62,0.22,1.11,5.95,0.61,,,0.12,0.11,0.00,15.38,0.33,15.04,0.00,0.17,
bv-cal122.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2378.30,2254.34,timeout,899.97,6.51,0.54,5.13,0.21,0.80,5.84,0.42,,,0.12,0.11,0.00,12.37,0.24,12.13,0.00,0.13,
bv-cal123.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2448.41,2241.47,timeout,899.97,5.71,0.49,4.54,0.16,0.70,4.56,0.34,,,0.10,0.10,0.00,10.30,0.28,10.02,0.00,0.07,
bv-cal125.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1525.72,1428.73,timeout,899.97,2.38,0.20,1.81,0.10,0.33,3.30,0.56,,,0.11,0.11,0.00,5.71,0.36,5.34,0.00,0.17,
bv-cal129.smt2,,,,3,2,3,1,,4,,5,2,,2,,,1593.03,1495.46,timeout,899.96,2.74,0.27,2.06,0.10,0.40,3.64,0.34,,,0.11,0.10,0.00,6.39,0.25,6.14,0.00,0.10,
bv-cal140.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1796.83,1654.26,timeout,899.96,8.29,0.61,6.29,0.23,1.34,6.61,0.73,,,0.11,0.10,0.00,14.93,0.59,14.34,0.00,0.14,
bv-cal142.smt2,,,,3,2,3,1,,4,,5,2,,2,,,2386.63,2247.87,timeout,899.97,9.85,0.74,8.09,0.25,0.99,6.66,0.30,,,0.13,0.12,0.00,16.52,0.24,16.28,0.00,0.12,
bv-cal143.smt2,,,,3,2,4,1,,5,,6,3,,3,,,2331.56,2141.38,timeout,899.97,6.38,0.60,4.94,0.22,0.85,6.78,0.53,,,0.11,0.10,0.00,13.19,0.29,12.90,0.00,0.17,
bv-cal149.smt2,,,,3,2,4,1,,5,,6,3,,3,,,1811.18,1672.61,timeout,899.97,6.41,0.50,5.16,0.18,0.71,5.77,0.28,,,0.12,0.11,0.00,12.21,0.16,12.04,0.00,0.12,
bv-cal156.smt2,,,,3,2,3,1,,4,,5,2,,2,,,9563.73,9563.62,timeout,899.91,0.17,0.02,0.10,0.01,0.04,1.40,0.58,,,0.24,0.23,0.01,1.60,0.53,1.06,0.01,0.03,
bv-cal159.smt2,,,2,16,16,32,160,110,934,,309,264,502,292,,,193.94,164.64,timeout,88.85,2.05,0.06,0.59,0.06,1.25,80.31,73.64,,0.07,0.11,0.11,2.94,87.79,9.20,78.54,3.42,60.63,
bv-cal161.smt2,,,2,4,4,7,2,6,10,,13,5,3,8,,,106.61,84.00,timeout,2.33,0.04,,0.01,,0.03,1.67,1.22,,,0.11,0.11,0.02,1.77,0.64,1.12,0.02,0.57,
bv-cal162.smt2,,,5,14,14,30,114,102,558,,250,209,310,235,,,181.72,148.79,timeout,68.30,1.75,0.06,0.56,0.05,1.02,61.54,56.74,,0.03,0.12,0.12,2.37,67.36,4.99,62.32,2.75,47.92,
bv-cal176.smt2,,,7,10,10,378,93,363,2532,,482,463,2019,471,,,459.58,388.64,timeout,231.31,15.70,0.72,10.01,0.48,4.07,189.31,157.97,,0.57,0.14,0.13,8.22,219.73,30.05,189.66,9.62,129.15,
