index,SPACER_cex_depth,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_num_active_lemmas,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_reuse_reach_facts,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_is_reach
array-dblclockfft_butterfly_ck3_r1-p024.smt2,,,10,10,10,209,27,239,1135,25,342,331,900,336,,,241.92,213.58,unsat,158.72,0.90,0.03,0.27,0.04,0.38,151.10,137.08,,0.10,0.31,0.30,1.17,157.09,14.72,142.34,2.82,105.58,
array-dblclockfft_butterfly_ck3_r1-p030.smt2,,,10,10,10,229,26,208,717,12,301,288,476,295,,,234.74,208.98,unsat,138.68,0.57,0.01,0.15,0.03,0.28,132.17,123.31,,0.11,0.35,0.35,0.88,136.90,18.12,118.74,2.20,88.27,
array-dblclockfft_butterfly_ck3_r1-p047.smt2,,,,8,7,428,136,185,1093,10,453,440,441,445,,,,,,,1.49,0.05,0.54,0.06,0.61,402.22,372.57,,0.41,0.33,0.33,2.16,413.93,61.05,352.86,4.77,272.57,
array-dblclockfft_butterfly_ck3_r1-p049.smt2,,,,7,6,688,41,279,1740,31,709,698,1164,702,,,552.65,549.94,timeout,899.97,3.54,0.13,1.52,0.14,1.22,869.21,789.82,,0.20,0.33,0.32,4.33,891.21,117.78,773.41,9.29,604.53,
array-dblclockfft_butterfly_ck3_r1-p054.smt2,,,,8,7,393,152,173,1268,12,432,422,646,427,,,571.55,557.21,timeout,899.97,1.44,0.05,0.55,0.06,0.52,441.45,406.59,,0.40,0.32,0.32,2.35,453.83,69.55,384.26,4.91,284.14,
array-dblclockfft_butterfly_ck3_r1-p059.smt2,,,,9,8,308,148,211,445,78,332,321,169,325,,,510.85,508.72,timeout,899.99,1.31,0.04,0.46,0.05,0.48,577.59,547.31,,0.19,0.34,0.34,1.69,585.73,78.53,507.18,3.79,413.81,
array-dblclockfft_butterfly_ck3_r1-p086.smt2,,,,9,8,353,78,209,775,9,382,369,387,374,,,535.30,511.96,timeout,899.97,1.25,0.04,0.44,0.05,0.49,430.40,404.01,,0.21,0.34,0.34,1.69,439.43,62.55,376.85,3.91,300.56,
array-dblclockfft_butterfly_ck3_r1-p119.smt2,,,,6,5,140,19,84,332,2,153,144,173,147,,,557.32,553.34,timeout,899.98,0.25,0.01,0.06,0.01,0.14,41.37,37.72,,0.04,0.32,0.32,0.41,43.55,6.25,37.28,1.02,25.69,
array-dblclockfft_butterfly_ck3_r1-p127.smt2,,,,8,7,255,86,133,738,2,275,268,468,270,,,701.06,697.90,timeout,899.97,0.64,0.02,0.19,0.03,0.30,111.44,99.99,,0.08,0.32,0.31,0.98,116.26,15.61,100.63,2.27,68.80,
array-dblclockfft_butterfly_ck3_r1-p137.smt2,,,,8,7,455,26,235,419,15,469,457,72,462,,,514.39,511.02,timeout,899.97,1.94,0.06,0.67,0.08,0.70,879.59,839.13,,0.16,0.32,0.32,2.84,892.87,42.93,849.91,5.65,723.80,
array-dblclockfft_butterfly_ck3_r1-p145.smt2,,,10,10,10,311,55,260,848,36,434,422,433,427,,,381.99,343.66,unsat,386.98,1.50,0.06,0.52,0.06,0.61,375.08,347.98,,0.29,0.33,0.32,1.76,384.91,39.65,345.23,4.12,276.13,
array-dblclockfft_butterfly_ck3_r1-p157.smt2,,,,9,8,42,32,22,74,,49,44,17,45,,,526.23,512.59,timeout,899.97,0.06,0.00,0.01,0.00,0.04,11.00,10.09,,0.00,0.34,0.34,0.12,11.58,1.05,10.51,0.30,6.87,
array-dblclockfft_butterfly_ck3_r1-p159.smt2,,,,11,10,174,71,101,290,3,185,178,101,180,,,512.23,496.67,timeout,899.98,0.35,0.01,0.09,0.01,0.19,56.70,51.59,,0.04,0.33,0.32,0.52,59.39,6.65,52.70,1.30,36.41,
array-dblclockfft_butterfly_ck3_r2-p010.smt2,,,,7,6,230,30,125,427,3,243,236,216,238,,,568.62,545.47,timeout,899.99,0.58,0.02,0.14,0.02,0.28,160.34,150.81,,0.05,0.40,0.39,0.83,164.79,23.56,141.21,2.07,108.08,
array-dblclockfft_butterfly_ck3_r2-p015.smt2,,,,7,6,335,39,162,1052,10,355,342,545,348,,,596.78,575.99,timeout,899.97,0.81,0.02,0.24,0.04,0.37,182.37,166.45,,0.26,0.41,0.41,1.17,189.60,43.28,146.30,2.91,108.97,
array-dblclockfft_butterfly_ck3_r2-p021.smt2,,,,7,6,92,52,26,322,1,98,93,176,94,,,570.04,408.10,timeout,899.97,0.11,0.00,0.02,0.01,0.07,19.18,17.47,,0.01,0.40,0.39,0.24,20.44,4.12,16.30,0.62,10.04,
array-dblclockfft_butterfly_ck3_r2-p029.smt2,,,,12,11,226,93,125,359,5,238,231,105,233,,,600.94,578.24,timeout,899.97,0.48,0.01,0.12,0.02,0.24,96.58,88.16,,0.07,0.40,0.40,0.78,100.63,10.24,90.35,1.95,62.81,
array-dblclockfft_butterfly_ck3_r2-p042.smt2,,,,8,7,371,16,267,333,,399,386,135,391,,,590.87,533.97,timeout,899.97,1.61,0.04,0.58,0.07,0.60,826.47,788.31,,0.12,0.41,0.41,2.45,837.55,76.77,760.76,5.24,622.48,
array-dblclockfft_butterfly_ck3_r2-p052.smt2,,,,6,5,345,16,147,693,6,363,356,417,358,,,598.93,598.65,timeout,899.97,1.43,0.05,0.52,0.06,0.53,403.32,372.45,,0.06,0.41,0.40,2.02,412.88,46.77,366.09,4.38,276.06,
array-dblclockfft_butterfly_ck3_r2-p059.smt2,,,11,11,11,166,67,109,640,3,209,202,404,204,,,192.46,149.77,unsat,72.25,0.42,0.01,0.10,0.02,0.22,67.40,59.85,,0.07,0.39,0.39,0.63,70.88,11.90,58.94,1.60,37.68,
array-dblclockfft_butterfly_ck3_r2-p060.smt2,,,,8,7,567,66,210,1434,8,585,576,708,579,,,658.56,629.50,timeout,899.97,2.44,0.09,1.04,0.10,0.91,578.29,537.34,,0.44,0.40,0.39,2.73,594.84,99.74,495.08,6.19,369.49,
array-dblclockfft_butterfly_ck3_r2-p079.smt2,,,11,11,11,95,63,73,177,1,112,107,72,108,,,193.81,74.21,unsat,28.62,0.16,0.00,0.03,0.01,0.10,26.03,23.57,,0.01,0.38,0.37,0.30,27.46,1.65,25.77,0.76,17.67,
array-dblclockfft_butterfly_ck3_r2-p093.smt2,,,,14,13,529,262,239,1767,34,557,543,802,549,,,625.52,622.84,timeout,899.97,3.03,0.10,1.33,0.11,1.13,602.44,554.16,,0.70,0.39,0.39,2.68,619.30,113.35,505.91,6.07,394.94,
array-dblclockfft_butterfly_ck3_r2-p114.smt2,,,10,10,10,74,32,53,137,1,91,84,55,86,,,193.81,74.12,unsat,26.12,0.12,0.00,0.02,0.01,0.08,23.91,22.18,,0.01,0.39,0.39,0.23,25.06,2.44,22.59,0.59,16.11,
array-dblclockfft_butterfly_ck3_r2-p133.smt2,,,,9,8,188,103,104,575,4,196,191,344,192,,,653.74,646.49,timeout,899.97,0.37,0.01,0.09,0.01,0.20,68.14,62.48,,0.05,0.39,0.39,0.63,71.17,11.62,59.52,1.51,41.76,
array-dblclockfft_butterfly_ck3_r2-p146.smt2,,,,8,7,580,71,300,1944,33,613,601,1174,606,,,736.62,720.01,timeout,899.97,2.93,0.09,1.33,0.12,0.95,833.93,764.13,,0.69,0.40,0.40,3.73,854.00,186.25,667.72,7.84,519.11,
array-dblclockfft_butterfly_ck3_r2-p148.smt2,,,,6,5,275,9,177,262,2,289,282,126,284,,,521.35,519.22,timeout,899.93,0.66,0.02,0.16,0.03,0.34,223.68,211.19,,0.02,0.35,0.35,1.12,228.84,17.12,211.70,2.57,167.62,
array-dblclockfft_butterfly_ck3_r2-p151.smt2,,,,7,6,316,7,213,331,19,331,322,155,325,,,464.87,414.38,timeout,899.97,1.25,0.04,0.46,0.05,0.52,551.83,529.70,,0.08,0.40,0.39,1.77,559.92,35.82,524.09,3.71,441.54,
array-dblclockfft_butterfly_ck3_r2-p154.smt2,,,,6,5,261,16,193,172,7,272,265,76,267,,,544.43,534.96,timeout,899.97,0.62,0.02,0.14,0.03,0.33,157.61,146.98,,0.01,0.40,0.39,1.12,162.28,7.38,154.89,2.50,119.19,
array-dblclockfft_butterfly_ck3_r2-p155.smt2,,,,13,12,357,166,196,980,16,374,364,534,368,,,625.06,622.42,timeout,899.97,2.05,0.07,0.99,0.06,0.73,264.01,238.41,,0.15,0.40,0.40,1.54,272.74,33.98,238.73,3.64,180.94,
array-dblclockfft_butterfly_ck3_r2-p156.smt2,,,7,7,7,35,11,19,175,,47,42,123,43,,,193.81,61.12,unsat,10.67,0.03,,0.00,0.00,0.02,9.47,8.74,,0.00,0.40,0.39,0.10,10.01,1.41,8.58,0.27,5.70,
array-dblclockfft_butterfly_ck3_r2-p173.smt2,,,,8,7,421,65,213,744,15,437,425,341,431,,,575.87,547.43,timeout,899.97,1.68,0.05,0.58,0.07,0.66,721.63,690.03,,0.20,0.38,0.38,2.22,733.37,54.27,679.08,4.83,563.46,
array-easy_zero_array.smt2,,,,35,34,70,25,34,332,,136,38,184,101,,,,,,,0.30,0.02,0.17,0.01,0.10,2.18,0.24,1.31,0.00,0.00,,0.02,2.83,0.78,1.94,0.06,0.77,
array-marlann_compute_fail1-p0.smt2,,,,13,12,14,8,,65,3,37,24,12,29,,,,,,,0.01,,0.00,0.00,0.01,1.75,0.00,1.60,,0.08,0.08,0.04,1.95,0.67,1.24,0.05,0.70,
array-marlann_compute_fail1-p1.smt2,,,10,12,12,86,9,81,132,28,110,97,66,102,,,77.24,64.51,unsat,23.66,0.10,0.00,0.03,0.01,0.04,22.27,0.21,21.00,,0.08,0.08,0.20,23.17,1.10,22.03,0.31,18.75,
array-marlann_compute_fail1-p2.smt2,,,12,13,13,120,9,94,835,94,199,170,552,186,,,104.80,82.41,unsat,31.64,0.28,0.01,0.11,0.01,0.12,29.04,0.09,26.52,,0.08,0.08,0.34,30.81,5.48,25.28,0.49,19.93,
array-marlann_compute_fail2-p1.smt2,,,,13,12,48,22,34,302,35,71,60,238,64,,,,,,,0.06,0.00,0.02,0.00,0.03,8.62,0.78,6.99,0.00,0.09,0.09,0.13,9.16,1.10,8.02,0.19,6.28,
array-marlann_compute_fail2-p2.smt2,,,,13,12,53,9,17,370,70,120,93,141,108,,,,,,,0.20,0.01,0.11,0.01,0.06,13.47,0.09,12.46,,0.08,0.08,0.16,14.49,4.06,10.39,0.22,7.64,
array-picorv32-check-p01.smt2,,,10,10,10,422,129,359,2278,19,672,655,1276,662,,,187.49,168.89,unsat,138.64,1.58,0.09,0.66,0.07,0.67,128.41,116.03,,0.57,0.17,0.16,1.69,136.95,20.44,116.48,3.17,95.56,
array-picorv32-check-p06.smt2,,,13,15,15,549,363,534,3434,69,873,861,1705,871,,,232.22,208.59,unsat,178.05,1.97,0.10,0.80,0.09,0.86,163.46,139.29,6.23,0.96,0.17,0.16,2.53,175.65,34.16,141.45,4.58,108.99,
array-picorv32-check-p08.smt2,,,,12,11,1053,118,237,2858,17,1102,1090,1004,1098,,,839.34,797.70,timeout,899.99,2.97,0.15,1.37,0.15,1.10,344.40,316.60,,1.30,0.18,0.17,4.76,363.60,77.86,285.70,7.92,237.89,
array-picorv32-check-p09.smt2,,,6,7,7,121,43,73,313,5,162,149,153,154,,,42.37,36.58,unsat,9.96,0.17,0.01,0.04,0.01,0.10,8.54,7.78,,0.01,0.17,0.16,0.28,9.63,1.23,8.38,0.52,5.86,
array-picorv32-check-p10.smt2,,,8,9,9,225,66,175,655,8,311,294,315,301,,,78.36,69.08,unsat,35.72,0.53,0.02,0.19,0.02,0.25,32.37,30.04,,0.08,0.17,0.16,0.60,35.14,3.82,31.29,1.16,24.80,
array-picorv32-check-p14.smt2,,,6,8,8,124,36,149,400,7,239,226,198,232,,,57.84,50.69,unsat,19.25,0.23,0.01,0.04,0.01,0.15,16.97,15.36,,0.04,0.17,0.17,0.49,18.81,1.99,16.80,0.91,12.14,
array-picorv32-check-p18.smt2,,,11,13,13,483,85,470,2261,78,802,799,1299,807,,,192.02,162.67,unsat,129.54,1.16,0.04,0.34,0.06,0.60,118.36,106.66,,0.51,0.16,0.16,2.14,127.59,19.21,108.34,4.14,84.35,
array-picorv32_mutAX_mem-p0.smt2,,,,6,5,214,,42,803,2,235,232,489,231,,,378.59,348.10,timeout,899.95,2.66,0.05,0.32,0.05,2.13,598.58,,573.65,,0.94,0.90,9.00,618.29,88.43,529.84,10.31,464.52,
array-picorv32_mutAX_mem-p7.smt2,,,,4,4,104,,13,72,,107,104,28,105,,,245.62,233.74,unknown,271.25,1.20,0.02,0.14,0.02,0.97,261.78,0.71,250.24,,0.93,0.89,4.76,270.06,12.52,257.52,5.36,222.69,
array-picorv32_mutAY_mem-p5.smt2,,,,6,6,162,,19,494,6,195,186,216,190,,,180.42,174.87,unknown,107.69,1.87,0.01,0.06,0.01,1.74,93.19,,88.12,,0.60,0.59,6.47,107.03,26.81,80.20,7.19,50.35,
array-picorv32_mutAY_mem-p6.smt2,,,,8,7,183,,15,709,,223,208,349,216,,,1433.66,1132.14,timeout,899.97,2.10,0.01,0.05,0.01,1.97,89.09,,83.81,,0.60,0.59,7.47,105.21,28.07,77.12,8.29,45.43,
array-picorv32_mutAY_mem-p8.smt2,,,,8,7,453,,42,2011,4,507,495,1021,500,,,1405.36,1015.81,timeout,899.98,6.50,0.10,1.07,0.13,4.91,658.47,,585.15,,0.61,0.60,27.10,711.69,96.11,615.57,29.49,511.51,
array-picorv32_mutBX_mem-p1.smt2,,,,7,7,189,,39,401,1,198,195,200,196,,,365.47,349.04,unknown,521.15,2.39,0.05,0.39,0.04,1.81,503.42,0.84,483.82,,0.94,0.90,8.21,519.95,49.88,470.05,9.38,410.13,
array-picorv32_mutBX_mem-p2.smt2,,,,3,3,124,,20,15,,128,125,1,126,,,255.26,243.38,unknown,302.76,1.47,0.03,0.22,0.03,1.13,292.85,0.75,280.85,,0.93,0.89,4.74,301.58,10.04,291.53,5.53,249.08,
array-picorv32_mutBX_mem-p5.smt2,,,,8,7,333,,32,1515,3,356,349,641,349,,,364.55,351.17,timeout,899.95,4.16,0.08,0.55,0.07,3.28,814.49,,779.18,,0.95,0.91,13.64,849.97,171.52,678.43,15.68,582.47,
array-picorv32_mutBX_mem-p6.smt2,,,,3,3,62,,19,10,,64,62,,62,,,207.59,195.82,unknown,175.65,0.60,0.00,0.04,0.01,0.53,169.52,0.66,161.28,,0.94,0.90,3.06,174.46,7.40,167.05,3.46,143.54,
array-picorv32_mutBX_mem-p7.smt2,,,,7,6,293,,43,1147,23,313,314,606,313,,,373.78,360.47,unknown,897.21,3.79,0.08,0.56,0.07,2.91,760.59,,727.84,,0.94,0.89,11.83,790.07,132.38,657.67,13.69,562.26,
array-picorv32_mutBY_mem-p4.smt2,,,,7,6,139,,4,715,3,184,169,319,177,,,2205.05,2170.30,timeout,899.97,1.73,0.01,0.05,0.01,1.62,81.45,,76.36,,0.60,0.59,6.79,96.32,33.04,63.27,7.46,35.43,
array-picorv32_mutBY_mem-p8.smt2,,,,8,7,599,,103,2868,8,657,645,1626,650,,,1429.78,908.05,timeout,899.97,7.65,0.10,0.92,0.12,6.20,731.08,,701.27,,0.58,0.57,29.04,793.52,129.52,663.97,32.36,403.99,
array-picorv32_mutCX_mem-p0.smt2,,,,7,7,294,,39,520,4,312,309,232,309,,,371.32,353.70,unknown,757.25,3.69,0.08,0.52,0.07,2.86,731.19,0.90,699.48,,0.92,0.87,11.83,756.09,68.53,687.53,13.77,580.42,
array-picorv32_mutCX_mem-p3.smt2,,,,8,8,257,,41,679,10,279,274,311,275,,,446.19,422.52,unknown,703.05,3.35,0.07,0.51,0.06,2.58,678.95,0.88,650.38,,0.91,0.87,10.34,701.90,85.86,616.01,11.93,526.84,
array-picorv32_mutCX_mem-p7.smt2,,,,7,6,352,,61,1496,7,370,363,719,363,,,425.93,406.72,timeout,899.94,4.15,0.07,0.49,0.07,3.34,677.55,,642.57,,0.93,0.89,14.42,712.00,150.17,561.81,16.45,471.82,
array-picorv32_mutCY_mem-p1.smt2,,,,7,7,354,,151,579,25,371,364,320,368,,,787.26,748.56,unknown,381.95,5.81,0.24,1.53,0.12,3.87,355.51,0.53,341.03,,0.58,0.57,11.26,381.30,29.59,351.70,12.90,270.78,
array-picorv32_mutCY_mem-p3.smt2,,,,4,4,43,,8,21,,46,41,2,43,,,104.87,101.12,unknown,25.09,0.40,0.00,0.01,0.00,0.38,22.48,,21.26,,0.61,0.60,0.82,24.42,2.36,22.04,0.96,16.18,
array-picorv32_mutCY_mem-p8.smt2,,,,4,3,51,,,98,,55,50,44,51,,,109.24,104.02,unknown,37.67,0.48,0.00,0.01,0.00,0.46,16.58,,15.48,,0.60,0.59,1.14,19.35,5.12,14.22,1.31,6.42,
array-ponylink-slaveTXlen-unsat.smt2,,,,231,230,232,458,,690,,690,25,,459,,,272.89,259.88,timeout,899.98,0.57,0.01,0.05,0.01,0.45,6.88,5.70,,0.00,0.08,0.08,0.35,9.69,1.50,7.45,0.83,3.59,
array-ridecore_array_unknown.smt2,,3,,2,2,5,,1,2,,6,5,,5,,,1209.68,1181.05,unknown,55.76,0.04,,0.00,,0.04,49.27,0.07,43.27,,4.53,4.48,0.21,50.45,22.48,27.96,0.26,7.56,
array-ridecore_array_unsafe.smt2,,,,2,2,38,,1,2,,39,38,,38,,,1215.81,1186.93,unknown,84.02,0.08,0.00,0.01,0.01,0.04,68.50,0.07,61.60,,4.87,4.83,2.53,78.37,20.92,57.44,3.20,1.03,
array-simple-stack-pred1.smt2,,,1,2,2,5,,6,12,,9,6,9,6,,,8.87,8.05,unsat,0.05,0.00,,,,,0.02,,0.01,,0.01,0.01,0.00,0.03,0.01,0.02,0.00,0.00,
array-zipcpu-zipmmu-p00.smt2,,,,11,10,887,6,285,1868,42,932,918,522,921,,,1648.42,977.08,timeout,899.98,30.61,2.24,20.76,0.98,6.12,369.42,0.03,261.18,0.00,0.02,0.02,15.79,427.84,59.41,368.39,18.30,206.70,
array-zipcpu-zipmmu-p01.smt2,,,,11,10,900,6,295,1780,27,920,909,383,910,,,475.18,446.52,timeout,899.98,6.55,0.47,4.10,0.29,1.53,332.08,0.03,291.48,0.00,0.02,0.02,3.11,354.17,63.28,290.85,5.54,234.57,
array-zipcpu-zipmmu-p06.smt2,,,,20,19,968,15,575,905,50,1036,1007,217,1018,,,461.95,434.36,timeout,899.98,3.62,0.20,1.70,0.25,1.08,456.58,0.02,400.88,0.01,0.02,0.02,4.36,474.79,28.92,445.80,7.49,382.39,
array-zipcpu-zipmmu-p26.smt2,,,,10,9,803,5,249,1369,19,828,815,220,818,,,1639.47,1637.78,timeout,899.98,81.86,2.73,60.45,1.48,16.45,513.84,0.02,244.41,0.00,0.03,0.02,39.42,645.88,46.01,599.84,41.73,431.73,
array-zipcpu-zipmmu-p28.smt2,,,,11,10,915,6,292,2305,27,942,923,580,931,,,761.09,691.67,timeout,899.98,15.01,1.25,10.06,0.56,3.29,315.01,0.03,272.48,0.00,0.03,0.02,3.82,344.42,65.33,279.05,5.92,216.41,
array-zipcpu-zipmmu-p29.smt2,,,,11,10,416,8,212,761,7,443,430,197,433,,,1533.67,779.84,timeout,899.96,15.68,1.14,12.34,0.39,1.80,122.07,0.02,83.90,0.00,0.02,0.02,3.37,145.11,12.53,132.55,4.32,67.45,
array-zipcpu-zipmmu-p31.smt2,,,2,3,3,7,1,3,11,,9,7,5,6,,,15.11,13.07,unsat,0.20,0.00,,,,0.00,0.12,0.00,0.09,,0.02,0.02,,0.14,0.02,0.11,0.00,0.08,
array-zipcpu-zipmmu-p34.smt2,,,10,12,12,206,5,207,443,10,285,266,227,273,,,126.90,112.83,unsat,27.80,0.55,0.03,0.26,0.03,0.21,24.07,0.02,19.79,0.00,0.02,0.02,0.62,26.71,2.81,23.86,1.03,16.70,
array-zipcpu-zipmmu-p41.smt2,,,,10,9,740,6,194,1050,8,774,761,191,764,,,558.19,455.24,timeout,899.99,11.20,0.77,8.43,0.34,1.60,217.06,0.02,187.86,0.00,0.02,0.02,5.65,241.81,28.62,213.16,7.59,157.47,
array-zipcpu_zipcpu_dcache-p019.smt2,,,,5,5,73,3,49,40,,76,75,7,74,,,454.68,136.72,unknown,41.72,0.45,0.01,0.04,0.01,0.37,38.03,21.67,14.86,0.00,0.67,0.66,0.76,40.60,3.49,37.09,1.54,23.97,
array-zipcpu_zipcpu_dcache-p028.smt2,,,,6,6,760,4,732,48,,767,764,14,764,,,454.68,338.34,unknown,619.74,5.61,0.16,0.85,0.14,4.22,583.78,333.75,216.56,0.01,0.63,0.61,10.66,618.67,4.19,614.46,20.65,457.82,
array-zipcpu_zipcpu_dcache-p034.smt2,,,,7,6,227,26,175,186,18,235,231,74,230,,,475.06,456.04,timeout,899.94,1.48,0.04,0.14,0.03,1.22,126.27,93.29,27.19,0.03,0.64,0.62,2.64,135.40,7.94,127.44,5.38,87.61,
array-zipcpu_zipcpu_dcache-p041.smt2,,,,5,4,83,2,70,21,,86,83,3,83,,,1880.57,1555.24,timeout,899.95,0.52,0.01,0.04,0.01,0.44,46.36,31.24,13.14,,0.63,0.62,0.93,49.39,1.81,47.58,1.84,31.09,
array-zipcpu_zipcpu_dcache-p059.smt2,,,2,2,2,7,,2,14,,8,7,9,6,,,451.18,120.95,unsat,3.14,0.01,,,,0.00,1.71,0.06,1.33,,0.61,0.59,0.00,1.76,1.37,0.38,0.01,,
array-zipcpu_zipcpu_dcache-p068.smt2,,,,6,5,785,2,425,825,48,794,789,311,790,,,586.33,545.30,timeout,899.94,5.97,0.16,0.87,0.15,4.51,564.72,443.45,87.52,0.32,0.64,0.62,11.21,604.39,61.97,542.40,22.39,389.65,
array-zipcpu_zipcpu_dcache-p071.smt2,,,,6,6,620,30,326,1134,20,631,627,649,627,,,454.68,308.02,unknown,425.38,4.50,0.12,0.54,0.11,3.53,394.99,311.56,58.88,0.26,0.61,0.60,8.18,424.31,53.65,370.65,16.51,253.77,
array-zipcpu_zipcpu_dcache-p072.smt2,,,,5,4,24,13,1,75,2,28,26,36,25,,,454.68,126.63,unknown,12.59,0.08,0.00,0.01,0.00,0.07,8.01,7.38,,,0.65,0.63,0.17,8.67,4.30,4.36,0.36,1.16,
array-zipcpu_zipcpu_dcache-p079.smt2,,,,6,5,718,3,435,688,43,726,723,391,722,,,523.00,500.13,timeout,899.95,5.50,0.15,0.80,0.14,4.14,511.12,415.96,64.10,0.01,0.60,0.59,10.75,545.93,39.24,506.67,20.78,347.73,
array-zipcpu_zipcpu_dcache-p082.smt2,,,,6,5,572,2,509,127,23,581,574,39,575,,,575.03,556.26,timeout,899.94,4.13,0.11,0.49,0.10,3.24,390.75,265.06,104.98,0.00,0.65,0.63,7.74,416.26,11.36,404.88,15.44,290.29,
array-zipcpu_zipcpu_dcache-p085.smt2,,,2,2,2,20,,17,24,4,22,20,20,19,,,454.68,123.98,unsat,9.10,0.10,,0.00,0.00,0.09,7.40,1.74,5.09,,0.64,0.62,0.01,7.60,1.69,5.91,0.04,5.13,
array-zipcpu_zipcpu_dcache-p088.smt2,,,7,7,7,139,51,71,282,7,151,148,137,147,,,454.68,152.34,unsat,58.22,0.88,0.02,0.08,0.02,0.74,51.53,37.43,11.15,0.01,0.64,0.62,1.37,56.66,7.84,48.79,2.91,29.36,
array-zipcpu_zipcpu_dcache-p090.smt2,,,,7,6,104,3,70,111,1,109,106,52,105,,,454.68,143.03,unknown,65.75,0.67,0.01,0.05,0.01,0.56,41.87,22.33,17.45,0.00,0.64,0.62,1.02,45.57,4.97,40.58,2.04,25.87,
array-zipcpu_zipcpu_dcache-p097.smt2,,,6,6,6,153,30,113,250,11,163,159,149,159,,,454.68,196.95,unsat,84.67,0.95,0.02,0.09,0.02,0.78,76.22,48.68,22.82,0.02,0.64,0.62,1.46,81.60,10.88,70.70,3.07,49.77,
array-zipcpu_zipcpu_dcache-p126.smt2,,,,4,4,32,3,25,14,,33,33,6,32,,,453.26,129.88,unknown,19.93,0.18,0.00,0.01,0.00,0.15,17.97,8.10,9.07,,0.64,0.62,0.25,18.84,1.23,17.61,0.49,11.83,
array-zipcpu_zipcpu_dcache-p138.smt2,,,,4,3,16,5,1,38,,21,18,10,17,,,454.68,132.72,unknown,22.57,0.08,0.00,0.01,0.00,0.06,7.70,4.25,2.92,,0.65,0.63,0.09,8.12,3.64,4.46,0.18,2.04,
array-zipcpu_zipcpu_dcache-p141.smt2,,,,4,4,58,3,46,28,2,61,59,9,59,,,454.68,143.14,unknown,42.44,0.34,0.01,0.03,0.01,0.28,39.32,35.93,1.89,,0.60,0.59,0.65,41.39,1.91,39.47,1.33,24.95,
array-zipcpu_zipcpu_dcache-p158.smt2,,,,5,5,69,3,48,56,,75,73,22,72,,,454.68,140.06,unknown,47.24,0.41,0.01,0.03,0.01,0.34,43.37,30.23,11.46,0.00,0.65,0.64,0.85,46.14,4.83,41.29,1.71,23.64,
array-zipcpu_zipcpu_dcache-p159.smt2,,,7,7,7,291,9,212,218,15,304,300,103,299,,,454.68,245.19,unsat,178.61,1.99,0.05,0.21,0.04,1.60,163.17,79.25,74.47,0.01,0.61,0.59,4.00,176.02,11.17,164.83,7.56,112.69,
array-zipcpu_zipcpu_dcache-p164.smt2,,,,6,6,656,27,558,327,8,661,658,150,658,,,454.68,372.12,unknown,454.87,4.60,0.12,0.55,0.11,3.62,420.54,308.94,83.74,0.15,0.60,0.59,9.05,453.83,20.76,433.04,18.21,308.55,
array-zipcpu_zipcpu_dcache-p179.smt2,,,,4,4,252,2,203,44,,257,254,6,254,,,454.68,202.00,unknown,174.07,1.65,0.04,0.15,0.04,1.35,162.50,78.61,76.77,,0.63,0.61,3.38,172.99,5.97,167.00,6.27,110.70,
array-zipcpu_zipcpu_dcache-p192.smt2,,,,6,6,707,4,483,111,,712,711,21,710,,,454.68,362.15,unknown,540.22,5.25,0.15,0.76,0.14,3.96,507.28,303.50,176.18,0.00,0.63,0.62,9.95,539.13,8.40,530.71,18.98,374.62,
array-zipcpu_zipcpu_dcache-p199.smt2,,,7,7,7,389,1,303,318,10,407,404,196,403,,,454.68,269.09,unsat,267.93,2.73,0.07,0.26,0.06,2.23,247.20,135.92,99.08,0.00,0.59,0.58,5.14,264.37,15.47,248.87,9.72,172.52,
array-zipcpu_zipcpu_dcache-p209.smt2,,,4,4,4,207,,180,70,3,212,209,37,208,,,454.70,207.59,unsat,135.10,1.38,0.03,0.12,0.03,1.14,123.50,76.86,41.02,,0.61,0.59,2.54,131.79,4.72,127.06,5.00,84.92,
array-zipcpu_zipcpu_dcache-p211.smt2,,,,5,5,323,1,215,377,13,331,328,180,327,,,454.68,232.66,unknown,212.90,2.16,0.05,0.22,0.05,1.74,197.59,146.97,40.59,0.04,0.64,0.62,4.11,211.80,24.77,187.02,8.20,124.99,
array-zipcpu_zipcpu_dcache-p229.smt2,,,,3,3,44,,34,12,,47,46,,45,,,454.68,129.28,unknown,26.25,0.27,0.01,0.02,0.01,0.23,23.72,14.75,8.00,,0.60,0.59,0.46,25.20,2.21,22.99,0.91,15.64,
