index,SPACER_cex_depth,SPACER_cluster_out_of_gas,SPACER_conj,SPACER_conj_failed,SPACER_conj_success,SPACER_inductive_level,SPACER_max_depth,SPACER_max_query_lvl,SPACER_non_local_gen,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_reach_queries,SPACER_pob_out_of_gas,SPACER_queries,SPACER_reuse_reach_facts,SPACER_subsume_failed,SPACER_subsume_pob,SPACER_subsume_success,max_memory,memory,status,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_global,time_spacer_solve_reach_is_reach
array-zipcpu_zipcpu_piped-p205.smt2,,,,,,4,4,4,,33,,,15,60,2,42,37,23,,,37,,,,,306.70,64.88,unsat,9.17,0.09,,0.00,0.00,0.07,6.07,0.41,4.40,,0.19,0.19,1.78,8.35,2.14,6.20,1.95,0.01,1.58,,
array-zipcpu_zipcpu_piped-p210.smt2,,,,,,3,4,4,,43,,2,27,31,3,51,45,3,,,46,,,,,306.70,68.47,unsat,15.24,0.13,0.00,0.01,0.00,0.11,10.96,0.70,8.65,,0.20,0.20,2.74,14.37,2.04,12.32,2.99,0.01,5.08,,
array-zipcpu_zipcpu_piped-p211.smt2,,,,,,,8,7,,117,,4,67,141,4,131,126,54,,,126,,,,,497.59,431.58,timeout,899.96,0.38,0.01,0.03,0.01,0.32,32.25,2.14,26.91,,0.19,0.19,13.75,48.09,4.69,43.38,14.48,0.10,18.63,,
array-zipcpu_zipcpu_piped-p214.smt2,,,,,,6,8,8,,76,,4,65,172,10,92,87,80,,,86,,,,,306.70,77.36,unsat,29.58,0.25,0.00,0.02,0.01,0.21,22.27,1.92,18.11,,0.19,0.18,5.13,28.74,4.00,24.72,5.57,0.05,13.06,,
array-zipcpu_zipcpu_piped-p218.smt2,,,,,,6,8,8,,57,,2,46,55,3,71,61,20,,,63,,,,,305.55,68.11,unsat,18.76,0.18,0.00,0.01,0.00,0.15,13.55,0.40,11.53,,0.18,0.17,3.62,17.93,1.79,16.11,3.88,0.02,8.74,,
array-zipcpu_zipcpu_piped-p219.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,73.39,14.13,unsat,0.19,,,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p223.smt2,,,,,,5,5,5,,44,,2,34,63,1,51,48,30,,,47,,,,,306.70,65.03,unsat,10.66,0.11,0.00,0.01,0.00,0.10,6.95,0.71,4.97,,0.20,0.19,2.30,9.85,1.80,8.04,2.51,0.01,2.69,,
array-zipcpu_zipcpu_piped-p224.smt2,,,,,,5,7,7,,58,,3,38,78,8,68,62,40,,,62,,,,,306.70,71.69,unsat,20.13,0.18,0.00,0.01,0.00,0.15,14.71,1.32,11.56,,0.20,0.19,3.71,19.30,2.46,16.81,4.00,0.02,8.25,,
array-zipcpu_zipcpu_piped-p226.smt2,,,,,,2,3,3,,14,,1,11,14,,20,17,2,,,16,,,,,306.70,63.01,unsat,4.19,0.04,,0.00,0.00,0.03,3.14,0.25,1.93,,0.19,0.18,0.17,3.43,0.81,2.62,0.20,0.00,1.25,,
array-zipcpu_zipcpu_piped-p262.smt2,,,,,,6,8,8,,70,,3,47,116,5,90,82,47,,,82,,,,,308.43,73.35,unsat,26.57,0.23,0.00,0.02,0.01,0.19,19.03,0.35,16.56,,0.17,0.17,5.46,25.76,3.58,22.15,5.90,0.04,10.37,,
array-zipcpu_zipcpu_piped-p267.smt2,,,,,,,,,,,,,,,,,,,,,,,,,,70.08,14.06,unsat,0.16,,,,,,,,,,,,,,,,,,,,
array-zipcpu_zipcpu_piped-p275.smt2,,,,,,3,4,4,,42,,1,32,41,,48,45,20,,,44,,,,,308.44,66.77,unsat,14.16,0.13,0.00,0.01,0.00,0.11,9.93,0.56,7.85,,0.24,0.23,2.73,13.30,1.19,12.10,2.97,0.01,5.44,,
array-zipcpu_zipcpu_piped-p288.smt2,,,,,,1,3,3,,20,,,19,13,1,30,27,1,,,26,,,,,308.44,63.47,unsat,6.91,0.06,,0.00,0.00,0.05,5.11,0.41,3.64,,0.18,0.17,0.79,6.15,0.86,5.28,0.87,0.01,2.09,,
array-zipcpu_zipcpu_piped-p295.smt2,,,,,,3,5,5,,26,,2,15,36,,31,28,17,,,27,,,,,306.70,63.91,unsat,7.83,0.05,,0.00,0.00,0.04,5.40,0.28,3.96,,0.20,0.19,1.34,7.05,1.18,5.86,1.45,0.00,1.84,,
array-zipcpu_zipcpu_piped-p308.smt2,,,,,,3,4,4,,21,,1,13,18,,24,21,7,,,20,,,,,306.71,62.58,unsat,3.90,0.06,0.00,0.01,0.00,0.05,2.95,0.09,1.70,,0.21,0.20,0.01,3.09,0.47,2.61,0.03,0.00,1.44,,
array-zipcpu_zipcpu_piped-p309.smt2,,,,,,4,4,4,,29,,1,28,35,3,41,38,14,,,37,,,,,306.70,66.87,unsat,8.30,0.10,0.00,0.01,0.00,0.08,5.76,0.69,3.67,,0.20,0.19,1.35,7.52,0.94,6.58,1.49,0.01,2.76,,
array-zipcpu_zipcpu_piped-p315.smt2,,,,,,4,5,5,,41,,2,27,60,,46,43,34,,,42,,,,,306.70,65.27,unsat,11.52,0.10,0.00,0.01,0.00,0.08,8.04,0.55,6.14,,0.20,0.20,2.02,10.61,1.15,9.45,2.22,0.01,3.96,,
array-zipcpu_zipcpu_piped-p323.smt2,,,,,,3,3,3,,13,,1,5,19,,15,13,9,,,12,,,,,305.55,61.67,unsat,2.62,0.02,,0.00,,0.01,1.82,0.07,0.80,,0.18,0.17,0.00,1.89,0.40,1.48,0.02,0.00,0.48,,
array-zipcpu_zipcpu_piped-p327.smt2,,,,,,,8,7,,321,,4,188,603,21,337,333,368,,,332,,,,,1179.91,1054.61,timeout,899.97,1.25,0.03,0.21,0.04,0.90,437.54,5.27,414.02,0.00,0.19,0.19,193.79,639.74,242.05,397.67,196.33,0.84,151.98,,
array-zipcpu_zipcpu_piped-p330.smt2,,,,,,4,5,5,,84,,1,54,105,14,99,95,46,,,94,,,,,306.70,76.59,unsat,29.54,0.26,0.00,0.02,0.01,0.22,21.64,1.77,17.67,,0.20,0.20,5.71,28.65,3.37,25.26,6.16,0.06,12.57,,
array-zipcpu_zipcpu_piped-p342.smt2,,,,,,4,5,5,,41,,1,26,44,1,46,42,16,,,41,,,,,304.17,70.74,unsat,13.37,0.12,0.00,0.01,0.00,0.10,10.02,0.74,7.87,,0.20,0.20,1.99,12.57,1.69,10.87,2.19,0.01,5.38,,
array-zipcpu_zipcpu_piped-p344.smt2,,,,,,2,4,4,,16,,1,16,15,1,24,20,6,,,20,,,,,306.70,63.61,unsat,6.57,0.05,,0.00,0.00,0.04,4.70,0.52,3.11,,0.20,0.20,0.85,5.78,0.81,4.95,0.93,0.00,2.04,,
array-zipcpu_zipcpu_piped-p347.smt2,,,,,,4,4,4,,36,,1,31,26,1,44,41,10,,,40,,,,,306.70,65.11,unsat,10.45,0.10,0.00,0.01,0.00,0.09,7.38,0.61,5.54,,0.20,0.20,1.81,9.66,1.33,8.31,1.98,0.01,3.87,,
array-zipcpu_zipcpu_piped-p350.smt2,,,,,,6,6,6,,526,,2,545,459,342,575,571,399,,,570,,,,,306.70,175.66,unsat,357.05,2.36,0.06,0.37,0.07,1.68,289.23,24.06,247.45,,0.22,0.21,47.32,350.65,4.93,345.71,51.85,3.37,243.35,0.05,
array-zipcpu_zipcpu_piped-p351.smt2,,,,,,,10,9,,741,,4,349,1737,34,753,748,893,,,747,,,,,511.24,444.00,timeout,899.96,3.35,0.09,0.66,0.10,2.28,456.55,9.02,408.51,0.00,0.21,0.20,200.37,681.17,93.62,587.51,206.56,4.94,286.44,0.01,
array-zipcpu_zipcpu_piped-p372.smt2,,,,,,3,4,4,,26,,1,15,41,4,34,30,13,,,29,,,,,306.70,64.49,unsat,7.67,0.07,,0.00,0.00,0.06,5.41,0.31,3.93,,0.18,0.18,1.14,6.90,1.25,5.64,1.25,0.01,2.38,,
array-zipcpu_zipcpu_piped-p378.smt2,,,,,,2,3,3,,5,,,3,5,,8,5,1,,,4,,,,,308.47,61.29,unsat,2.63,0.01,,0.00,,0.01,1.83,0.03,0.87,,0.20,0.19,0.00,1.87,0.27,1.59,0.01,,0.65,,
array-zipcpu_zipcpu_piped-p381.smt2,,,,,,5,6,6,,92,,1,54,143,1,106,99,66,,,100,,,,,306.70,74.96,unsat,34.03,0.27,0.00,0.01,0.01,0.23,26.37,1.73,22.13,,0.20,0.19,5.32,33.16,5.15,27.99,5.82,0.07,14.90,,
array-zipcpu_zipcpu_piped-p389.smt2,,,,,,6,6,6,,255,,2,178,501,69,306,301,288,,,300,,,,,306.70,131.58,unsat,360.93,0.94,0.01,0.09,0.02,0.77,109.67,6.87,93.06,,0.20,0.19,243.62,359.38,15.13,344.23,245.69,0.61,71.24,,
array-zipcpu_zipcpu_piped-p390.smt2,,,,,,5,6,6,,37,,2,23,58,,47,41,24,,,41,,,,,306.73,65.38,unsat,10.40,0.12,0.00,0.01,0.00,0.10,7.70,0.39,6.02,,0.18,0.17,1.44,9.61,1.46,8.13,1.59,0.01,4.10,,
array-zipcpu_zipcpu_piped-p399.smt2,,,,,,,10,9,,635,,4,253,2801,47,675,666,1460,,,667,,,,,351.74,308.04,timeout,899.88,2.86,0.09,0.61,0.09,1.91,376.17,5.60,333.97,0.00,0.17,0.14,272.89,720.11,115.33,604.75,287.44,3.74,202.15,,
array-zipcpu_zipcpu_piped-p423.smt2,,,,,,4,4,4,,44,,1,40,58,2,56,53,28,,,52,,,,,306.70,64.35,unsat,12.39,0.12,0.00,0.01,0.00,0.11,8.56,0.94,6.25,,0.20,0.19,2.39,11.58,1.71,9.86,2.62,0.02,4.16,,
array-zipcpu_zipcpu_piped-p431.smt2,,,,,,4,4,4,,22,,1,14,54,1,30,27,23,,,26,,,,,306.70,64.93,unsat,7.89,0.05,,0.00,0.00,0.04,6.06,0.76,4.22,,0.20,0.19,0.75,7.10,1.73,5.35,0.83,0.00,2.48,,
array-zipcpu_zipcpu_piped-p442.smt2,,,,,,1,3,3,,15,,1,16,6,,20,17,2,,,17,,,,,306.70,65.74,unsat,5.90,0.04,,0.00,,0.04,4.49,0.45,2.99,,0.20,0.20,0.48,5.12,0.16,4.96,0.53,0.00,2.74,,
array-zipcpu_zipcpu_piped-p448.smt2,,,,,,7,7,7,,266,,3,191,702,20,304,297,494,,,297,,,,,306.70,168.91,unsat,223.14,1.15,0.03,0.17,0.03,0.85,136.22,7.12,116.71,0.00,0.19,0.18,78.53,221.47,17.80,203.64,80.75,0.74,95.29,,
array-zipcpu_zipcpu_piped-p466.smt2,,,,,,,11,10,,458,,5,116,800,13,477,467,235,,,466,,,1,1,305.77,251.02,timeout,899.97,3.66,0.15,1.25,0.08,1.86,335.08,3.68,302.04,0.00,0.17,0.17,481.70,833.56,53.30,780.22,485.78,2.62,233.72,0.12,0.03
array-zipcpu_zipcpu_piped-p472.smt2,,,,,,,14,13,,433,,8,240,772,17,459,448,355,,,448,,,,,305.77,248.10,timeout,899.97,2.33,0.07,0.57,0.07,1.42,274.53,8.65,244.54,0.01,0.17,0.17,109.12,396.39,35.34,361.00,112.51,2.31,198.63,,
array-zipcpu_zipcpu_piped-p475.smt2,,,,,,2,4,4,,23,,1,21,15,1,29,26,6,,,25,,,,,306.70,66.78,unsat,9.43,0.07,,0.00,0.00,0.06,7.25,0.35,5.73,,0.19,0.19,1.12,8.66,0.70,7.96,1.23,0.00,3.93,,
array-zipcpu_zipcpu_piped-p476.smt2,,,,,,7,9,9,,135,,4,95,392,21,176,163,180,,,168,,,,,309.28,110.18,unsat,143.31,2.20,0.01,0.06,0.80,0.44,71.83,2.34,63.99,0.00,0.18,0.18,63.24,142.16,14.28,127.82,64.70,0.21,43.74,,
array-zipcpu_zipcpu_piped-p479.smt2,,,,,,8,8,8,,128,,4,83,314,11,151,147,208,,,146,,,,,306.70,102.34,unsat,62.73,0.49,0.01,0.06,0.01,0.38,44.66,3.45,36.36,,0.21,0.21,14.36,61.63,6.85,54.76,15.19,0.15,26.72,,
array-zipcpu_zipcpu_piped-p481.smt2,,,,,,,8,7,,480,,5,210,1425,33,497,490,937,,,491,,,,,608.54,541.65,timeout,899.96,2.22,0.06,0.45,0.06,1.49,241.53,12.58,203.10,0.00,0.20,0.19,88.24,343.13,40.75,302.35,92.14,2.31,161.15,,
array-zipcpu_zipcpu_piped-p509.smt2,,,,,,2,3,3,,8,,1,5,12,,14,10,3,,,10,,,,,306.70,62.36,unsat,4.20,0.02,,0.00,,0.02,3.00,0.06,1.94,,0.20,0.19,0.32,3.42,0.55,2.86,0.35,,1.17,,
array-zipcpu_zipcpu_piped-p516.smt2,,,,,,5,6,6,,168,,3,151,134,3,183,179,79,,,178,,,,,306.70,108.60,unsat,81.29,0.61,0.01,0.07,0.01,0.47,53.63,3.42,45.36,,0.20,0.19,23.32,80.00,3.58,76.41,24.43,0.23,37.45,,
array-zipcpu_zipcpu_piped-p518.smt2,,,,,,7,7,7,,439,,4,213,1026,16,515,508,539,,,508,,,,,306.70,233.89,unsat,429.30,1.98,0.05,0.29,0.06,1.47,302.58,9.02,267.70,0.00,0.20,0.20,110.22,426.97,53.11,373.84,114.12,2.30,196.43,,
array-zipcpu_zipcpu_piped-p520.smt2,,,,,,7,8,8,,219,,4,124,644,10,251,245,359,,,244,,,,,306.70,125.69,unsat,132.50,0.88,0.02,0.11,0.02,0.68,95.52,3.46,82.92,0.00,0.20,0.20,30.31,131.18,20.48,110.68,31.87,0.50,55.84,,
array-zipcpu_zipcpu_piped-p525.smt2,,,,,,6,7,7,,89,,3,72,140,29,101,97,88,,,96,,,,,306.70,81.20,unsat,45.50,0.34,0.01,0.05,0.01,0.26,36.76,1.80,31.98,,0.20,0.19,5.81,44.12,3.01,41.09,6.33,0.06,27.47,,
array-zipcpu_zipcpu_piped-p528.smt2,,,,,,7,7,7,,176,,3,151,202,43,195,190,122,,,189,,,,,306.70,103.62,unsat,85.55,0.71,0.02,0.12,0.02,0.52,65.86,3.80,56.44,,0.20,0.19,14.34,83.55,4.23,79.29,15.48,0.25,49.37,,
array-zipcpu_zipcpu_piped-p529.smt2,,,,,,6,7,7,,65,,3,49,110,15,74,69,57,,,69,,,,,306.70,69.98,unsat,24.70,0.23,0.00,0.02,0.01,0.18,19.02,1.83,15.28,,0.20,0.19,3.70,23.80,3.16,20.62,4.06,0.03,11.58,,
bv-VexRiscv-regch0-15-p0.smt2,,,,,,,14,13,,355,,134,228,839,26,393,377,364,,,384,,,,,363.36,318.18,timeout,899.99,2.42,0.03,0.28,0.06,1.70,579.23,540.06,,1.74,0.09,0.09,157.44,777.14,68.29,708.80,162.31,17.17,426.78,0.01,
bv-VexRiscv-regch0-20-p0.smt2,,,,,,,12,11,,342,,26,159,610,5,370,356,300,,,362,,,,,398.36,332.17,timeout,899.99,2.79,0.08,0.60,0.07,1.72,695.36,656.36,,0.14,0.09,0.09,176.07,892.53,60.11,832.39,179.91,1.41,529.74,,
bv-VexRiscv-regch0-30-p1.smt2,,,,,,,11,10,,147,,17,80,367,3,174,160,208,,,166,,,,,675.83,633.27,timeout,899.98,0.84,0.01,0.06,0.01,0.69,166.18,154.81,,0.28,0.09,0.09,36.35,210.47,22.79,187.65,37.86,0.90,115.75,,
bv-anderson.3.prop1-back-serstep.smt2,4,,,,,,4,4,,16,,3,,9,,19,17,,6,,20,3,,,,543.73,471.67,sat,16.89,0.50,0.02,0.28,0.04,0.16,15.65,10.03,,,0.01,0.00,0.01,16.32,0.29,16.01,0.02,0.00,11.58,,1.41
bv-arbitrated_top_n2_w128_d32_e0.smt2,,,,,,,12,11,2,683,,794,1,2776,1,811,778,579,8,,806,2,13,10,2,268.26,238.79,timeout,899.99,2.71,0.14,1.23,0.13,1.02,787.67,733.79,,1.26,0.11,0.10,32.38,842.14,126.52,715.58,34.10,8.18,573.83,0.39,2.13
bv-arbitrated_top_n2_w128_d64_e0.smt2,,,,,,,10,9,,351,,193,,1244,,397,367,366,,,387,,,,,190.27,161.12,timeout,899.97,1.07,0.05,0.41,0.05,0.47,586.82,547.73,,0.26,0.21,0.21,28.98,624.21,93.24,530.95,30.97,1.88,413.22,,
bv-arbitrated_top_n2_w64_d64_e0.smt2,,,,,,,11,10,,556,,407,1,2152,1,620,588,582,4,,613,1,,1,1,265.15,246.13,timeout,899.98,1.85,0.09,0.75,0.08,0.78,535.24,489.43,,0.82,0.10,0.09,34.24,586.02,100.78,485.21,37.13,4.91,358.17,0.13,1.28
bv-arbitrated_top_n2_w8_d128_e0.smt2,,,,,,,12,11,2,761,,751,,4529,1,883,835,1586,15,,877,7,21,15,7,387.48,343.23,timeout,899.97,3.98,0.16,1.35,0.14,1.96,547.56,472.82,,2.66,0.06,0.05,52.50,638.76,135.28,503.45,60.45,9.72,331.13,0.60,2.45
bv-arbitrated_top_n2_w8_d16_e0.smt2,,,,,,,15,14,,1286,,1677,,6321,2,1500,1430,1474,21,,1495,9,96,11,9,490.52,425.43,timeout,899.99,5.21,0.27,2.50,0.28,1.85,751.97,654.71,,4.96,0.02,0.01,38.00,846.15,162.10,684.00,42.76,28.73,513.73,0.85,0.89
bv-arbitrated_top_n2_w8_d32_e0.smt2,,,,,,,14,13,1,1131,,1309,1,5823,1,1362,1306,1593,22,,1362,9,85,20,9,487.72,422.59,timeout,899.98,4.67,0.23,2.09,0.23,1.79,721.76,641.60,,4.44,0.01,0.01,41.23,813.53,156.55,656.93,46.58,22.87,493.49,0.81,1.73
bv-arbitrated_top_n2_w8_d64_e0.smt2,,,,,,,13,12,4,1012,,1145,,4356,3,1184,1116,970,,,1171,,6,12,,379.08,336.35,timeout,899.97,4.51,0.22,1.96,0.19,1.77,630.78,570.03,,2.95,0.03,0.03,42.75,717.89,116.54,601.31,50.10,18.26,447.98,0.48,
bv-arbitrated_top_n3_w16_d128_e0.smt2,,,,,,,11,10,,596,,496,3,3383,1,679,650,1320,7,,675,1,1,1,1,288.97,258.56,timeout,899.99,2.99,0.12,0.88,0.09,1.54,711.31,629.19,,1.41,0.10,0.09,149.06,890.79,148.65,742.11,152.94,5.44,403.34,0.07,8.68
bv-arbitrated_top_n3_w16_d32_e0.smt2,,,,,,,14,13,6,985,,1260,17,5081,3,1222,1176,1324,20,,1218,10,34,29,10,363.32,318.90,timeout,899.98,4.21,0.20,1.81,0.20,1.69,672.22,598.78,,3.34,0.03,0.03,82.83,798.54,140.40,658.10,86.90,17.40,454.81,0.99,2.80
bv-arbitrated_top_n3_w32_d16_e0.smt2,,,,,,,15,14,,1059,,1319,11,4871,3,1296,1269,946,44,,1299,25,45,26,25,353.38,309.29,timeout,899.99,4.69,0.22,2.07,0.24,1.87,660.61,592.93,,3.12,0.03,0.03,94.32,799.92,139.52,660.35,94.72,20.31,441.60,1.26,3.60
bv-arbitrated_top_n3_w64_d128_e0.smt2,,,,,,,7,6,,185,,99,,912,1,219,205,502,,,212,,,,,160.43,140.77,timeout,899.99,0.72,0.02,0.14,0.02,0.43,651.54,580.90,,0.09,0.27,0.26,180.94,839.42,82.40,757.01,183.93,0.46,306.10,,
bv-arbitrated_top_n3_w64_d64_e0.smt2,,,,,,,10,9,1,470,,379,,2087,,534,504,671,,,527,,2,4,,215.26,185.13,timeout,899.97,1.54,0.07,0.52,0.07,0.73,637.06,571.10,,0.69,0.14,0.14,117.61,769.57,116.77,652.77,121.87,3.18,393.11,0.10,
bv-arbitrated_top_n3_w8_d128_e0.smt2,,,,,,,11,10,,641,,489,2,3480,2,751,716,1251,,,741,,,,,324.43,280.49,timeout,899.96,7.12,0.34,1.35,1.79,1.81,599.98,531.76,,1.72,0.07,0.07,136.35,833.00,123.37,709.31,160.62,7.10,380.72,,
bv-arbitrated_top_n3_w8_d16_e0.smt2,,,,,,,14,13,,1041,,1080,,4528,3,1243,1204,923,13,,1238,8,16,8,8,369.53,325.59,timeout,899.99,4.05,0.20,1.87,0.20,1.48,572.37,500.37,,3.40,0.01,0.01,67.00,681.28,114.84,566.40,70.54,20.09,396.87,0.39,1.00
bv-arbitrated_top_n4_w128_d16_e0.smt2,,,,,,,11,10,,534,,208,,1603,2,595,576,319,7,,589,2,50,2,2,1054.61,836.36,timeout,899.98,1.49,0.08,0.63,0.07,0.58,815.06,529.81,,0.64,0.12,0.12,71.05,899.78,92.59,807.16,70.00,4.37,404.43,0.07,3.74
bv-arbitrated_top_n4_w128_d64_e0.smt2,,,,,,,7,6,,219,,51,,969,,247,234,517,,,240,,,,,179.78,152.55,timeout,899.99,0.69,0.03,0.18,0.02,0.38,645.54,580.38,,0.13,0.35,0.35,170.87,822.88,109.68,713.18,173.20,0.67,363.08,,
bv-arbitrated_top_n4_w16_d16_e0.smt2,,,,,,,14,13,,1070,,1198,,4389,,1281,1228,925,8,,1269,8,2,9,8,364.35,320.59,timeout,899.98,3.79,0.19,1.67,0.18,1.45,569.82,510.40,,2.52,0.02,0.02,93.59,705.17,109.71,595.42,98.47,20.16,394.50,0.51,0.08
bv-arbitrated_top_n4_w16_d32_e0.smt2,,,,,,,12,11,,801,,871,,3529,2,958,911,797,,,947,,1,2,,329.09,284.97,timeout,899.99,2.88,0.13,1.14,0.12,1.22,478.41,429.23,,1.91,0.04,0.03,94.34,603.37,95.40,507.93,100.65,11.25,321.77,0.09,
bv-arbitrated_top_n4_w16_d64_e0.smt2,,,,,,,12,11,1,735,,700,,3358,1,835,806,993,4,,824,4,2,8,4,342.03,297.25,timeout,899.97,3.30,0.14,1.14,0.12,1.58,701.07,632.28,,1.56,0.07,0.06,147.52,880.43,119.82,760.57,154.76,8.78,481.19,0.25,0.05
bv-arbitrated_top_n4_w32_d32_e0.smt2,,,,,,,12,11,1,631,,644,,2495,,755,718,525,,,743,,2,4,,299.56,255.55,timeout,899.99,2.35,0.11,0.98,0.09,0.97,452.91,413.89,,1.07,0.06,0.06,84.62,557.92,75.64,482.25,89.08,6.82,318.52,0.17,
bv-arbitrated_top_n4_w64_d32_e0.smt2,,,,,,,10,9,,557,,338,,2048,1,633,621,483,5,,628,2,4,2,2,314.55,284.79,timeout,899.98,2.05,0.09,0.82,0.08,0.86,551.75,497.36,,0.93,0.10,0.10,115.93,685.21,105.22,579.96,117.45,4.74,352.08,0.11,2.36
bv-arbitrated_top_n4_w8_d64_e0.smt2,,,,,,,12,11,3,819,,509,,4037,,990,971,1208,8,,982,5,6,17,5,352.82,308.11,timeout,899.99,4.28,0.18,1.55,0.16,2.00,687.87,616.56,,2.54,0.06,0.05,141.32,871.94,157.38,714.52,148.44,11.89,442.62,0.69,2.24
bv-arbitrated_top_n5_w128_d64_e0.smt2,,,,,,,5,4,,78,,2,,195,,93,86,108,,,88,,,,,159.11,146.16,timeout,899.98,0.24,0.01,0.04,0.01,0.15,393.87,353.12,,0.00,0.44,0.43,183.61,579.64,27.29,552.34,184.65,0.08,179.03,,
bv-arbitrated_top_n5_w128_d8_e0.smt2,11,,,,,,11,11,,546,,227,1,1707,4,657,656,368,24,,661,10,118,10,9,184.18,158.08,sat,478.12,1.54,0.08,0.62,0.09,0.62,386.14,355.38,,0.63,0.11,0.11,76.86,477.26,64.49,412.73,72.11,5.03,267.35,0.34,6.28
bv-arbitrated_top_n5_w32_d32_e0.smt2,,,,,,,12,11,,737,,420,,2880,,853,814,580,7,,844,4,23,4,4,284.78,254.45,timeout,899.99,2.93,0.13,1.08,0.12,1.32,652.27,591.44,,1.57,0.08,0.07,173.83,855.24,135.67,719.53,175.21,9.36,421.63,0.18,2.58
bv-arbitrated_top_n5_w64_d16_e0.smt2,,,,,,,11,10,,590,,459,,2020,1,668,636,427,1,,658,1,,1,1,287.44,243.32,timeout,899.98,1.87,0.10,0.77,0.08,0.77,496.36,460.13,,0.74,0.09,0.08,89.49,601.94,77.70,524.21,92.21,5.60,362.25,0.05,0.03
bv-arbitrated_top_n5_w8_d32_e0.smt2,,,,,,,13,12,,884,,1096,,4058,2,1074,1043,919,1,,1062,1,,1,1,356.85,312.81,timeout,899.98,3.99,0.18,1.54,0.16,1.74,592.05,520.17,,2.39,0.04,0.03,135.81,767.14,107.77,659.33,143.72,14.31,414.13,0.10,0.01
bv-at.6.prop1-back-serstep.smt2,,,,,,,5,4,,104,,6,,110,,108,99,,,,103,,,,,365.46,345.05,timeout,899.99,0.63,0.03,0.34,0.02,0.23,13.20,11.92,,,0.01,0.00,0.05,14.64,0.86,13.77,0.26,0.16,11.79,,
bv-blocks.4.prop1-back-serstep.smt2,,,,,,,12,11,,288,,100,,610,,304,181,56,,,292,,,,,367.95,360.75,timeout,899.98,3.36,0.20,1.89,0.14,1.07,297.24,272.91,,0.12,0.01,0.01,0.10,306.42,16.90,289.48,0.78,2.31,271.93,,
bv-brp2.2.prop1-func-interl.smt2,,,,,,,19,18,,706,,560,127,5849,56,823,808,2932,,,825,,54,1,,667.75,600.16,timeout,899.99,37.97,4.61,23.94,1.87,9.05,677.43,586.99,,3.40,0.00,0.00,0.44,738.65,184.45,554.14,2.85,8.68,447.41,0.17,
bv-brp2.3.prop1-back-serstep.smt2,,,,,,,16,15,,301,,665,,1187,1,324,120,58,,,309,,,,,499.43,495.48,timeout,899.99,4.63,0.37,3.17,0.12,1.08,611.61,557.92,,0.42,0.00,0.00,0.15,622.96,32.25,590.66,0.74,1.79,564.61,,
bv-brp2.6.prop3-back-serstep.smt2,,,,,,,16,15,,380,,712,,1370,,414,196,66,,,400,,,,,618.50,579.67,timeout,899.99,24.83,3.09,17.79,0.24,6.28,447.20,399.88,,0.44,0.01,0.00,0.20,478.92,30.81,448.07,0.93,2.11,400.66,,
bv-buggy_ridecore.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,10545.03,5531.47,timeout,899.78,0.01,,0.00,0.00,,105.94,76.61,,,7.91,7.80,,107.15,77.72,29.43,,,,,
bv-cal102.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,15827.50,15827.32,timeout,899.98,40.08,6.20,28.09,1.65,8.11,66.61,0.15,,,0.14,0.13,,106.70,0.15,106.55,0.00,,,,
bv-cal106.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,17622.76,11750.11,timeout,899.97,39.14,3.71,30.77,1.03,4.98,44.15,0.19,,,0.14,0.13,,83.31,0.18,83.13,0.00,,,,
bv-cal107.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,19768.34,13032.13,timeout,900.01,57.57,6.26,45.37,1.40,7.76,52.48,0.37,,,0.13,0.13,,110.17,0.36,109.81,0.00,,,,
bv-cal112.smt2,,,,,,,2,1,,2,,,,2,,3,2,,,,1,,,,,9034.71,6738.86,timeout,899.98,86.43,7.80,68.36,2.33,10.57,113.58,0.28,,,0.14,0.13,,200.22,0.27,199.95,0.00,,,,
bv-cal117.smt2,,,,,,,3,2,,4,,1,,5,,6,3,,,,3,,,,,910.40,765.88,timeout,899.98,1.10,0.09,0.77,0.04,0.23,2.19,0.73,,,0.14,0.13,0.00,3.32,0.45,2.86,0.00,,0.17,,
